Recipe Name,Recipe Code,Sub-Recipe 1 Name,Sub-Recipe 2 Name,Sub-Recipe 3 Name,Ingredient,Ingredient ID,Ingredient Category,Gross Quantity,UOM
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,S&P Roasted Green Beans 1,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.23,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,S&P Roasted Green Beans 1,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.25,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,S&P Roasted Green Beans 1,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.12,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,S&P Roasted Green Beans 1,,,"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,62.42,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,"Thyme Roasted Mushrooms (less pepper, more salt)",,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.25,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,"Thyme Roasted Mushrooms (less pepper, more salt)",,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.61,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,"Thyme Roasted Mushrooms (less pepper, more salt)",,,"FA-DE Mushroom, Button, Sliced, Washed /Pilz, Knopf, geschnitten, gewaschen",PHF-00-139206-3,PHF,116.77,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,"Thyme Roasted Mushrooms (less pepper, more salt)",,,"FA-DE Spice, Thyme Dry /Gewürz, Thymian trocken",SPI-00-139385-5,SPI,0.16,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,"Thyme Roasted Mushrooms (less pepper, more salt)",,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,8,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Onion, Spanish, Sliced 5mm /Zwiebel, spanisch, in Scheiben geschnitten, 5 mm",PHF-00-139211-3,PHF,39.32,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.22,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Vinegar, Balsamic /Essig, Balsamico",PRO-00-139298-5,PRO,0.59,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,0.49,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,0.74,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.12,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.32,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Keto French Onion Burger Onions - More Salt - no wine,,,"FA-DE Thyme, IQF /Thymian, IQF",PHF-00-139244-1,PHF,0.12,grams
FV0970A - Caramelized Onion & Emmental Fondue Chicken [DKSE],REC-014186-4-003,Roasted Green Onions,,,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,5.88,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.12,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.6,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,0.76,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.12,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,0.76,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,2.52,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,Garlic-herb Marinade - for barramundi,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.79,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Garlic Herb Marinated Salmon,,,"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,,,,"FA-DE Capers, Preserved/Kapern, konserviert",PRO-00-139257-5,PRO,7,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.2,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Parsley, Chopped /Petersilie, gehackt",PHF-00-139215-3,PHF,0.2,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,3.77,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,2.64,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.05,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,Pureed Capers,,"FA-DE Capers, Preserved/Kapern, konserviert",PRO-00-139257-5,PRO,2.92,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,31.81,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,0.06,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,5.73,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.27,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Shallots, Diced 5mm /Schalotten, gewürfelt, 5 mm",PHF-00-139222-3,PHF,2.64,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Sauce - Piccata Sauce - Lower Fat,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,4.17,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Parmesan Cauliflower Mash - Rice - HTD - Batch,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.33,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Parmesan Cauliflower Mash - Rice - HTD - Batch,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,2.67,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Parmesan Cauliflower Mash - Rice - HTD - Batch,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,8.03,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Parmesan Cauliflower Mash - Rice - HTD - Batch,,,"FA-DE Cheese, Cream, 13% Fat (Milk) /Käse, Sahne, 13% Fett",DAI-00-139122-3,DAI,18.65,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Parmesan Cauliflower Mash - Rice - HTD - Batch,,,"FA-DE Cauliflower, Riced, IQF /Blumenkohl, Reis, IQF",PHF-00-139233-1,PHF,72.35,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.44,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,10,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.36,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Broccoli, Florets, /Brokkoli, Röschen",PHF-00-143425-3,PHF,121.46,grams
FV0972A - Salmon Piccata [DKSE],REC-013607-4-002,Broccoli - S&P Broccoli FLORETS - less salt,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.44,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.67,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.47,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,,,"FA-DE Potatoes, Diced 10mm /Kartoffeln, gewürfelt, 10 mm",PHF-00-139219-3,PHF,131.4,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.18,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.93,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,,,"FA-DE Spice, Dried Onion Flakes /Gewürze, getrocknete Zwiebelflocken",SPI-00-139348-5,SPI,0.66,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,Roasted Garlic (use),,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,5.84,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Italian Roasted Diced Potatoes,Roasted Garlic (use),,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.38,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Green Beans CUT 1-1/2 - Fresh - very little salt,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.13,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Green Beans CUT 1-1/2 - Fresh - very little salt,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.32,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Green Beans CUT 1-1/2 - Fresh - very little salt,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.06,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Green Beans CUT 1-1/2 - Fresh - very little salt,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.11,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Green Beans CUT 1-1/2 - Fresh - very little salt,,,"FA-DE Green Beans, Fresh, Cut 40mm /Grüne Bohnen, frisch, geschnitten 40mm",PHF-00-139199-3,PHF,76.95,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.28,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Coriander, Chopped /Koriander, gehackt",PHF-00-139192-3,PHF,0.83,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Turmeric /Gewürz, Kurkuma",SPI-00-139384-5,SPI,0.05,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.3,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Zest, Lemon/Gewürz, Zitronenschale",PHF-00-139247-3,PHF,0.05,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Smoked Paprika /Gewürz, geräucherter Paprika",SPI-00-139383-5,SPI,0.31,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Ginger Ground /Gewürze, gemahlener Ingwer",SPI-00-139355-5,SPI,0.05,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Parsley, Chopped /Petersilie, gehackt",PHF-00-139215-3,PHF,0.83,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,0.36,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Onion Powder, Toasted /Gewürze, Zwiebelpulver, geröstet",SPI-00-139371-5,SPI,0.08,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.41,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Yogurt, Greek, Plain /Joghurt, Griechisch, Natur",DAI-00-139161-3,DAI,3.3,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,Moroccan Salmon Marinade,,"FA-DE Spice, Harissa Powder /Gewürz, Harissa-Pulver",SPI-00-139323-5,SPI,0.36,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Moroccan Salmon Batch,,,"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Roasted Red Peppers - Diced (half pepper),,,"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,36.82,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Roasted Red Peppers - Diced (half pepper),,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.18,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Roasted Red Peppers - Diced (half pepper),,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.38,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Roasted Red Peppers - Diced (half pepper),,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.21,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Roasted Red Peppers - Diced (half pepper),,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.23,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Roasted Red Peppers - Diced (half pepper),,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.38,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,Roasted Garlic (use),,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,1.75,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,Roasted Garlic (use),,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.31,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,1.39,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,,,FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,15.07,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.1,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,,,"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,0.01,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,,,"FA-DE Yogurt, Greek, Plain /Joghurt, Griechisch, Natur",DAI-00-139161-3,DAI,9.27,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,,,"FA-DE Milk, Whole /Milch, voll",DAI-00-139142-3,DAI,7.53,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Lemon Dill Yogurt,Picked Dill Leaves,,"FA-DE Dill, Fresh/Dill, frisch",PHF-00-139200-3,PHF,1.21,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Cooked 10mm diced Spanish Onions,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.07,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Cooked 10mm diced Spanish Onions,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.71,grams
FV1145A - Roasted Salmon & Dill Yogurt [DKSE],REC-029971-4-001,Cooked 10mm diced Spanish Onions,,,"FA-DE Onion, Spanish, Diced 10mm /Zwiebel, Spanisch, gewürfelt 10 mm",PHF-00-139209-3,PHF,37.87,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Sweetcorn Supersweet Kernels, IQF /Zuckermais-Supersüßkörner, IQF",PHF-00-139236-1,PHF,19.69,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,5.74,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Spice, Coriander Ground /Gewürz, gemahlener Koriander",SPI-00-139386-5,SPI,0.16,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.2,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,5.91,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.2,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Zucchini, Diced 10mm /Zucchini, gewürfelt 10 mm",PHF-00-139229-3,PHF,78.73,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.49,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.43,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.16,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Roasted Zucchini & Corn - Less Corn,,,"FA-DE Spice, Chili Powder /Gewürz, Chilipulver",SPI-00-139340-5,SPI,0.52,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Spice, Chili Powder /Gewürz, Chilipulver",SPI-00-139340-5,SPI,0.46,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Spice, Coriander Ground /Gewürz, gemahlener Koriander",SPI-00-139386-5,SPI,0.11,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Onion, Red, Diced 10mm/Zwiebeln, rot, gewürfelt, 10 mm",PHF-00-139216-3,PHF,19.31,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,0.46,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Bell Peppers, Green, Diced 10mm /Paprika, grün, gewürfelt 10 mm",PHF-00-139176-3,PHF,19.32,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Spice, Paprika /Gewürze, Paprika",SPI-00-139373-5,SPI,0.46,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.22,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,19.31,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.39,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Tomato & Bell Pepper Quinoa Batch 2,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,"FA-DE Spice, Chili Powder /Gewürz, Chilipulver",SPI-00-139340-5,SPI,0.71,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Tomato & Bell Pepper Quinoa Batch 2,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,"FA-DE Spice, Coriander Ground /Gewürz, gemahlener Koriander",SPI-00-139386-5,SPI,0.17,grams
FV1320A - Aji Verde Salmon [DKSE],REC-029892-4-002,Tomato & Bell Pepper Quinoa Batch 2,Cumin Roasted Diced Red & Green Bell Peppers - 10mm,,"FA-DE Onion, Red, Diced 10mm/Zwiebeln, rot, gewürfelt, 10 mm",PHF-00-139216-3,PHF,30.14,grams
