Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes
FV4009A - Salmon with a mustard dill sauce [DKSE],REC-013579-4-002,R,1,portions,Green Beans CUT 1-1/2 - Fresh - Less Salt,S,,60,grams,,SUB-029004-4-001,OVEN / BLAST CHILLER,"SIDE COMPARTMENT: 
60g carrots
60g green beans

Net weight: 120g

Total Net weight: 405g",,,0.73433,1,SCOOP,beige,LEVEL,,,0.13228,2.88214,0.18013,PCK-00-151923-5,2nd,
FV4009A - Salmon with a mustard dill sauce [DKSE],REC-013579-4-002,R,1,portions,Honey-Garlic Roasted Carrot Coins,S,,60,grams,,SUB-013578-4-001,OVEN / BLAST CHILLER,,,,0.76865,1,SCOOP,blue,NATURAL,,,0.13228,2.75344,0.17209,PCK-00-151923-5,2nd,

FV4015A - Chicken ratatouille [DKSE],REC-013765-4-002,R,1,portions,Chicken breast - Herb Grilled Chicken Breast,S,,1,each,,SUB-013545-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
150G RATATOUILLE VEG
1 EA CHICKEN BREAST
10G MOZZARELLA
",,,0.72185,1,HAND_PORTIONED,Hand Portioned,,,4.23288,0.26455,5.86395,0.3665,PCK-00-151924-5,Main,
FV4015A - Chicken ratatouille [DKSE],REC-013765-4-002,R,1,portions,Mixed veg - Ratatouille Vegetable Batch,S,,150,grams,,SUB-013764-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.86355,1,SCOOP,white,LEVEL,,,0.33069,6.12716,0.38295,PCK-00-151924-5,Main,
FV4015A - Chicken ratatouille [DKSE],REC-013765-4-002,R,1,portions,"FA-DE Cheese, Mozzarella, Shredded /Käse, Mozzarella, gerieben",I,DAI-00-139125-3,10,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,1,SCOOP,silver #60,LEVEL,,,0.02205,0.35274,0.02205,PCK-00-151924-5,Main,
FV4015A - Chicken ratatouille [DKSE],REC-013765-4-002,R,1,portions,Potatoes - Roasted Potato Wedges with Skin,S,,90,grams,,SUB-013752-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
90G POTATO
",,,0.63579,1,SCOOP,grey,LEVEL,,,0.19842,4.99323,0.31208,PCK-00-151924-5,2nd,
FV4015A - Chicken ratatouille [DKSE],REC-013765-4-002,R,1,portions,Sauce - Herby Parmesan Garlic Dressing,S,,30,grams,,SUB-013556-4-001,HAND MIX,"3RD COMPARTMENT
30G SAUCE CUPPED 

NET WEIGHT: 400G",MILCH (EINSCHLIESSLICH LAKTOSE),,0.84375,1,CUP,Cup,,,,0.06614,1.25418,0.07839,PCK-00-151924-5,3rd,

FV4039A - Salmon in creamy gochugaru sauce [DKSE],REC-013629-4-002,R,1,portions,Salmon - garlic seasoning,S,,1,each,,SUB-013382-4-001,THAW / HAND MARINADE / OVEN / BLAST CHILLER,"125g sauce
1 salmon
10g green onion
40g grape tomatoes
125g zucchini noodles 
PLATING INSTRUCTION

MAIN: 
1 salmon = 115g
115g sauce
10g green onion
40g grape tomatoes

SIDE: 
125g zucchini noodles 

Net weight = 405g",FISCH,,0.81816,1,HAND_PORTIONED,Hand Portioned,,,4.05651,0.25353,4.95811,0.30988,PCK-00-151923-5,Main,
FV4039A - Salmon in creamy gochugaru sauce [DKSE],REC-013629-4-002,R,1,portions,Sauce - Creamy Gochugaru Sauce,S,,115,grams,,SUB-013450-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.90687,1,SCOOP,white,LEVEL,,,0.25353,4.47308,0.27957,PCK-00-151923-5,Main,
FV4039A - Salmon in creamy gochugaru sauce [DKSE],REC-013629-4-002,R,1,portions,Roasted Green Onions,S,,10,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,purple,LEVEL,,,0.02205,0.41499,0.02594,PCK-00-151923-5,Main,
FV4039A - Salmon in creamy gochugaru sauce [DKSE],REC-013629-4-002,R,1,portions,Tomatoes - Roasted cherry tomatoes,S,,40,grams,,SUB-013627-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,red,NATURAL,,,0.08818,1.65995,0.10375,PCK-00-151923-5,Main,
FV4039A - Salmon in creamy gochugaru sauce [DKSE],REC-013629-4-002,R,1,portions,Courgette - Sesame Zucchini Noodles,S,,125,grams,,SUB-013628-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.69617,1,SCOOP,white,NATURAL,,,0.27558,6.33355,0.39585,PCK-00-151923-5,Main,

FV4053A - Gochugaru Chicken [DKSE],REC-013455-4-003,R,1,portions,Sauce - Creamy Gochugaru Sauce,S,,115,grams,,SUB-013450-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"115g sauce
100g chicken
15g green onion
135g cauliflower
15g mozzarella
PLATING INSTRUCTIONS 

2 COMPARTMENT: 

MAIN: 
115g sauce
100g chicken
15g green onion

SECOND: 
135g cauliflower
15g mozzarella

Total weight: 380g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.90687,1,SCOOP,white,LEVEL,,,0.25353,4.47308,0.27957,PCK-00-151923-5,Main,
FV4053A - Gochugaru Chicken [DKSE],REC-013455-4-003,R,1,portions,Diced Chicken - Garlic & Herb Marinade,S,,100,grams,,SUB-013453-4-001,MARINADE / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.75582,1,SCOOP,black,NATURAL,,,0.22046,4.66701,0.29169,PCK-00-151923-5,Main,
FV4053A - Gochugaru Chicken [DKSE],REC-013455-4-003,R,1,portions,Roasted Green Onions,S,,15,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,purple,LEVEL,,,0.03307,0.62248,0.03891,PCK-00-151923-5,Main,
FV4053A - Gochugaru Chicken [DKSE],REC-013455-4-003,R,1,portions,Cauliflower - Chili-Garlic Cauliflower Florets,S,,135,grams,,SUB-013454-4-001,UNCATEGORIZED BOM,,SCHWEFELDIOXIDE UND SULFITE,,0.80012,1,HAND_PORTIONED,Hand Portioned,,,,0.29762,5.9516,0.37197,PCK-00-151923-5,Main,
FV4053A - Gochugaru Chicken [DKSE],REC-013455-4-003,R,1,portions,"FA-DE Cheese, Mozzarella, Shredded /Käse, Mozzarella, gerieben",I,DAI-00-139125-3,15,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,1,HAND_PORTIONED,Hand Portioned,,,,0.03307,0.52911,0.03307,PCK-00-151923-5,Main,

FV4063A - Cheddar Pulled Beef  [DKSE],REC-014036-4-003,R,1,portions,Mac n Cheese Sauce - chili cheddar,S,,95,grams,,SUB-013744-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
Cheese Sauce = 100g
Shredded Beef = 100g
Peppers & Onions = 65g
Cheddar cheese = 10g

2ND COMPARTMENT
Smoky cauliflower florets = 110g

NET WEIGHT: 385g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.94298,1,SCOOP,beige,LEVEL,,,0.20944,3.55367,0.2221,PCK-00-151923-5,Main,
FV4063A - Cheddar Pulled Beef  [DKSE],REC-014036-4-003,R,1,portions,Shredded Sous Vide Beef Chuck,S,,100,grams,,SUB-014687-4-001,HAND MIX / COLD SHREDDER,,,,0.99241,1,SCOOP,green,NATURAL,,,0.22046,3.55436,0.22215,PCK-00-151923-5,Main,
FV4063A - Cheddar Pulled Beef  [DKSE],REC-014036-4-003,R,1,portions,Mixed veg - Italian Peppers & Onions,S,,65,grams,,SUB-013956-4-001,HAND MARINADE / OVEN / BLAST CHILLER,,,,0.74308,1,SCOOP,blue,LEVEL,,,0.1433,3.08554,0.19285,PCK-00-151923-5,Main,
FV4063A - Cheddar Pulled Beef  [DKSE],REC-014036-4-003,R,1,portions,"FA-DE Cheese, White Cheddar, Shredded /Käse, weißer Cheddar, gerieben",I,DAI-00-139135-3,10,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,1,SCOOP,purple,NATURAL,,,0.02205,0.35274,0.02205,PCK-00-151923-5,Main,
FV4063A - Cheddar Pulled Beef  [DKSE],REC-014036-4-003,R,1,portions,Smoky Cauliflower Florets,S,,110,grams,,SUB-013818-4-001,OVEN / BLAST CHILLER,,,,0.7537,1,SCOOP,grey,LEVEL,,,0.24251,5.1481,0.32176,PCK-00-151923-5,2nd,

FV4064A - Ginger Garlic Grilled Chicken [DKSE],REC-016335-4-003,R,1,portions,Brown Basmati Rice with GGS,S,,110,grams,,SUB-014273-4-001,OVEN / HAND MIX / BLAST CHILLER,"**PLATING INSTRUCTIONS**

2-COMPARTMENT TRAY

MAIN COMPARTMENT (From the bottom to the top):
110g - rice
60g - edamame 
1pc - chicken (100g)
30g - teriyaki sauce
3g - sesame

2ND COMPARTMENT: 
100g - sesame broccoli

NET WEIGHT: 403g",SCHWEFELDIOXIDE UND SULFITE,,1.01999,1,SCOOP,grey,LEVEL,,,0.24251,3.80409,0.23776,PCK-00-151923-5,Main,
FV4064A - Ginger Garlic Grilled Chicken [DKSE],REC-016335-4-003,R,1,portions,Edamame Succotash,S,,60,grams,,SUB-016331-4-001,OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.66697,1,SCOOP,beige,NATURAL,,,0.13228,3.1732,0.19833,PCK-00-151923-5,Main,
FV4064A - Ginger Garlic Grilled Chicken [DKSE],REC-016335-4-003,R,1,portions,Grilled Chicken Breast Marinade #6 - Asian (EACH),S,,1,each,,SUB-016253-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.72551,1,HAND_PORTIONED,Hand Portioned,,,4.23288,0.26455,5.83432,0.36464,PCK-00-151923-5,Main,
FV4064A - Ginger Garlic Grilled Chicken [DKSE],REC-016335-4-003,R,1,portions,Teriyaki Sauce,S,,30,grams,,SUB-016332-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SESAMSAMEN, SOJA",,0.89566,1,CUP,Cup,,,,0.06614,1.18149,0.07384,PCK-00-151923-5,Main,
FV4064A - Ginger Garlic Grilled Chicken [DKSE],REC-016335-4-003,R,1,portions,"FA-DE Spice, Sesame Seed, Roasted /Gewürz, Sesamsamen, geröstet",I,SPI-00-139379-5,3,grams,,,,,SESAMSAMEN,,,1,SCOOP,orange,LEVEL,,,0.00661,0.10582,0.00661,PCK-00-151923-5,Main,
FV4064A - Ginger Garlic Grilled Chicken [DKSE],REC-016335-4-003,R,1,portions,Broccoli - Sesame Broccoli,S,,100,grams,,SUB-016334-4-001,OVEN / BLAST CHILLER,,SESAMSAMEN,,0.65245,1,SCOOP,silver #110,LEVEL,,,0.22046,5.4064,0.3379,PCK-00-151923-5,Main,

