Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],REC-013840-4-002,R,1,portions,Mash - Leek & Cream cheese Mashed Potatoes,S,,150,grams,,SUB-013838-4-001,PLANETARY MIXER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.92973,1,SCOOP,white,LEVEL,,,0.33069,5.69098,0.35569,PCK-00-151923-5,Main,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],REC-013840-4-002,R,1,portions,Corn - S&P Roasty Corn Sauté - BRAISER,S,,65,grams,,SUB-013839-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.92167,1,SCOOP,blue,LEVEL,,,0.1433,2.48766,0.15548,PCK-00-151923-5,2nd,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],REC-013840-4-002,R,1,portions,Courgette - Herb Roasted Zucchini + more salt,S,,65,grams,,SUB-013535-4-001,OVEN / BLAST CHILLER,,,,0.7628,1,SCOOP,blue,LEVEL,,,0.1433,3.00577,0.18786,PCK-00-151923-5,2nd,
FV0426A - Potato Leek Mash & Grilled Chicken [BNL],REC-013840-4-002,R,1,portions,Compound butter - Parmesan-Chive,S,,12,grams,,SUB-013536-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.97999,1,HAND_PORTIONED,Hand Portioned,,,,0.02646,0.43193,0.027,PCK-00-151923-5,2nd,

FV0426A - Potato Leek Mash & Grilled Chicken [DE],REC-013840-4-004,R,1,portions,Chicken breast - Herb Grilled Chicken Breast,S,,1,each,,SUB-013545-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
150g = leek mash  
120g =1 ea grilled chicken breast 

2ND COMPARTMENT
65g = corn
65g = zucchini
12g = 1/2 scoop parmesan chive butter

(zucchini and corn can be combined in production, please ensure consistent ratios when plated)

Net Weight : 412 g",,,0.72185,1,HAND_PORTIONED,Hand Portioned,,,4.23288,0.26455,5.86395,0.3665,PCK-00-151923-5,Main,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],REC-013840-4-004,R,1,portions,Mash - Leek & Cream cheese Mashed Potatoes,S,,150,grams,,SUB-013838-4-001,PLANETARY MIXER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.92973,1,SCOOP,white,LEVEL,,,0.33069,5.69098,0.35569,PCK-00-151923-5,Main,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],REC-013840-4-004,R,1,portions,Corn - S&P Roasty Corn Sauté - BRAISER,S,,65,grams,,SUB-013839-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.92167,1,SCOOP,blue,LEVEL,,,0.1433,2.48766,0.15548,PCK-00-151923-5,2nd,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],REC-013840-4-004,R,1,portions,Courgette - Herb Roasted Zucchini + more salt,S,,65,grams,,SUB-013535-4-001,OVEN / BLAST CHILLER,,,,0.7628,1,SCOOP,blue,LEVEL,,,0.1433,3.00577,0.18786,PCK-00-151923-5,2nd,
FV0426A - Potato Leek Mash & Grilled Chicken [DE],REC-013840-4-004,R,1,portions,Compound butter - Parmesan-Chive,S,,12,grams,,SUB-013536-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.97999,1,HAND_PORTIONED,Hand Portioned,,,,0.02646,0.43193,0.027,PCK-00-151923-5,2nd,

FV0472A - Indian Butter Chicken [BNL],REC-013852-4-003,R,1,portions,Diced chicken - Butter Chicken Batch - BA,S,,115,grams,,SUB-013850-4-001,MARINADE / OVEN / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
115g = Chicken
115g =  Butter Chicken sauce
6g = Green Onion

SIDE COMPARTMENT
120g = Cauliflower Rice

NET WEIGHT = 356g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.81911,1,SCOOP,white,NATURAL,,,0.25353,4.95233,0.30952,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [BNL],REC-013852-4-003,R,1,portions,Sauce - Butter Chicken sauce,S,,115,grams,,SUB-013851-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.91418,1,SCOOP,grey,LEVEL,,,0.25353,4.43733,0.27733,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [BNL],REC-013852-4-003,R,1,portions,Roasted Green Onions,S,,6,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,purple,LEVEL,,,0.01323,0.24899,0.01556,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [BNL],REC-013852-4-003,R,1,portions,Cauliflower rice - Cilantro and Lime Cauliflower Rice - BA,S,,120,grams,,SUB-013733-4-001,OVEN / BLAST CHILLER,,,,0.77359,1,SCOOP,white,LEVEL,,,0.26455,5.47171,0.34198,PCK-00-151923-5,2nd,

FV0472A - Indian Butter Chicken [DE],REC-013852-4-002,R,1,portions,Diced chicken - Butter Chicken Batch - BA,S,,115,grams,,SUB-013850-4-001,MARINADE / OVEN / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
115g = Chicken
115g =  Butter Chicken sauce
6g = Green Onion

SIDE COMPARTMENT
120g = Cauliflower Rice

NET WEIGHT = 356g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.81911,1,SCOOP,white,NATURAL,,,0.25353,4.95233,0.30952,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [DE],REC-013852-4-002,R,1,portions,Sauce - Butter Chicken sauce,S,,115,grams,,SUB-013851-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.91418,1,SCOOP,grey,LEVEL,,,0.25353,4.43733,0.27733,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [DE],REC-013852-4-002,R,1,portions,Roasted Green Onions,S,,6,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,purple,LEVEL,,,0.01323,0.24899,0.01556,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [DE],REC-013852-4-002,R,1,portions,Cauliflower rice - Cilantro and Lime Cauliflower Rice - BA,S,,120,grams,,SUB-013733-4-001,OVEN / BLAST CHILLER,,,,0.77359,1,SCOOP,white,LEVEL,,,0.26455,5.47171,0.34198,PCK-00-151923-5,2nd,

FV0472A - Indian Butter Chicken [DKSE],REC-013852-4-001,R,1,portions,Diced chicken - Butter Chicken Batch - BA,S,,115,grams,,SUB-013850-4-001,MARINADE / OVEN / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
115g = Chicken
115g =  Butter Chicken sauce
6g = Green Onion

SIDE COMPARTMENT
120g = Cauliflower Rice

NET WEIGHT = 356g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.81911,1,SCOOP,white,NATURAL,,,0.25353,4.95233,0.30952,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [DKSE],REC-013852-4-001,R,1,portions,Sauce - Butter Chicken sauce,S,,115,grams,,SUB-013851-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.91418,1,SCOOP,grey,LEVEL,,,0.25353,4.43733,0.27733,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [DKSE],REC-013852-4-001,R,1,portions,Roasted Green Onions,S,,6,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,purple,LEVEL,,,0.01323,0.24899,0.01556,PCK-00-151923-5,Main,
FV0472A - Indian Butter Chicken [DKSE],REC-013852-4-001,R,1,portions,Cauliflower rice - Cilantro and Lime Cauliflower Rice - BA,S,,120,grams,,SUB-013733-4-001,OVEN / BLAST CHILLER,,,,0.77359,1,SCOOP,white,LEVEL,,,0.26455,5.47171,0.34198,PCK-00-151923-5,2nd,

FV0601A - Mozzarella Burger & Roasted Potatoes [BNL],REC-013423-4-005,R,1,portions,Roasted Garlic and Parsley Roasted Potato - SH,S,,115,grams,,SUB-013390-4-001,OVEN / BLAST CHILLER,"**PLATING INSTRUCTIONS**

MAIN: 
115g potatoes
14g mozz / parsley
1 each burger
14g mozz / parsley

",,,0.77545,1,SCOOP,white,LEVEL,,,0.25353,5.23118,0.32695,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [BNL],REC-013423-4-005,R,1,portions,Mozzarella + Parsley Mix,S,,14,grams,,SUB-013419-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.99961,1,SCOOP,black,NATURAL,,,0.03086,0.49403,0.03088,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [BNL],REC-013423-4-005,R,1,portions,Beef Burger Master EU,S,,1,each,,SUB-031776-4-001,HORIZONTAL MIXER / PATTY MAKER / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.6701,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.58562,0.2866,6.84315,0.4277,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [BNL],REC-013423-4-005,R,1,portions,Mozzarella + Parsley Mix,S,,14,grams,,SUB-013419-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.99961,1,SCOOP,black,NATURAL,,,0.03086,0.49403,0.03088,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [BNL],REC-013423-4-005,R,1,portions,Mixed veg - Summer Zucchini Roast,S,,85,grams,,SUB-013418-4-001,OVEN / BLAST CHILLER,"2ND: 
85g Zucchini Roast
",SCHWEFELDIOXIDE UND SULFITE,,0.72003,1,SCOOP,green,LEVEL,,,0.18739,4.16412,0.26026,PCK-00-151924-5,2nd,
FV0601A - Mozzarella Burger & Roasted Potatoes [BNL],REC-013423-4-005,R,1,portions,Smokehouse Ketchup,S,,30,grams,,SUB-013422-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"3RD:
30g cupped sauce

NET WEIGHT: 388g",SCHWEFELDIOXIDE UND SULFITE,,0.91477,1,CUP,Cup,,,,0.06614,1.15681,0.0723,PCK-00-151924-5,3rd,

FV0601A - Mozzarella Burger & Roasted Potatoes [DE],REC-013423-4-003,R,1,portions,Roasted Garlic and Parsley Roasted Potato - SH,S,,115,grams,,SUB-013390-4-001,OVEN / BLAST CHILLER,"**PLATING INSTRUCTIONS**

MAIN: 
115g potatoes
14g mozz / parsley
1ea burger
14g mozz / parsley
",,,0.77545,1,SCOOP,white,LEVEL,,,0.25353,5.23118,0.32695,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [DE],REC-013423-4-003,R,1,portions,Mozzarella + Parsley Mix,S,,14,grams,,SUB-013419-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.99961,1,SCOOP,black,NATURAL,,,0.03086,0.49403,0.03088,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [DE],REC-013423-4-003,R,1,portions,Beef Burger Master EU,S,,1,each,,SUB-031776-4-001,HORIZONTAL MIXER / PATTY MAKER / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.6701,1,HAND_PORTIONED,Hand Portioned,BY_TRAY,,4.58562,0.2866,6.84315,0.4277,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [DE],REC-013423-4-003,R,1,portions,Mozzarella + Parsley Mix,S,,14,grams,,SUB-013419-4-001,HAND MIX,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.99961,1,SCOOP,black,NATURAL,,,0.03086,0.49403,0.03088,PCK-00-151924-5,Main,
FV0601A - Mozzarella Burger & Roasted Potatoes [DE],REC-013423-4-003,R,1,portions,Mixed veg - Summer Zucchini Roast,S,,85,grams,,SUB-013418-4-001,OVEN / BLAST CHILLER,"2ND: 
85g Zucchini Roast",SCHWEFELDIOXIDE UND SULFITE,,0.72003,1,SCOOP,green,LEVEL,,,0.18739,4.16412,0.26026,PCK-00-151924-5,2nd,
FV0601A - Mozzarella Burger & Roasted Potatoes [DE],REC-013423-4-003,R,1,portions,Smokehouse Ketchup,S,,30,grams,,SUB-013422-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"3RD:
30g cupped sauce

NET WEIGHT: 388g",SCHWEFELDIOXIDE UND SULFITE,,0.91477,1,CUP,Cup,,,,0.06614,1.15681,0.0723,PCK-00-151924-5,3rd,

FV0713A - Cabbage in cheese sauce with minced beef [BNL],REC-013950-4-001,R,1,portions,Cabbage - Cheesy Cabbage Casserole,S,,100,grams,,SUB-013771-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(from the bottom to the top)

2 Compartment

MAIN:
cheesy cabbage - 100 g
ground beef mix - 130 g
cheese - 25 g

",MILCH (EINSCHLIESSLICH LAKTOSE),,0.89308,1,SCOOP,beige,LEVEL,,,0.22046,3.94969,0.24686,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [BNL],REC-013950-4-001,R,1,portions,Tomato Ground Beef Mix,S,,130,grams,,SUB-013949-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SENF",,0.79785,1,SCOOP,grey,LEVEL,,,0.2866,5.74746,0.35922,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [BNL],REC-013950-4-001,R,1,portions,"FA-DE Cheese, White Cheddar, Shredded /Käse, weißer Cheddar, gerieben",I,DAI-00-139135-3,25,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,1,SCOOP,yellow,LEVEL,,,0.05512,0.88185,0.05512,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [BNL],REC-013950-4-001,R,1,portions,Mixed veg - Garlic Chili Green Beans & Red Bell Peppers,S,,100,grams,,SUB-013731-4-001,OVEN / BLAST CHILLER,"SIDE:
green bean/pepper mix - 100 g

NET WEIGHT:  355 g",,,0.79503,"1
1","SCOOP
SCOOP","blue
grey","LEVEL
LEVEL",,,0.22046,4.43684,0.2773,PCK-00-151923-5,2nd,

FV0713A - Cabbage in cheese sauce with minced beef [DE],REC-013950-4-002,R,1,portions,Cabbage - Cheesy Cabbage Casserole,S,,100,grams,,SUB-013771-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(from the bottom to the top)

2 Compartment

MAIN:
cheesy cabbage - 100 g
ground beef mix - 130 g
cheese - 25 g

",MILCH (EINSCHLIESSLICH LAKTOSE),,0.89308,1,SCOOP,beige,LEVEL,,,0.22046,3.94969,0.24686,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [DE],REC-013950-4-002,R,1,portions,Tomato Ground Beef Mix,S,,130,grams,,SUB-013949-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SENF",,0.79785,1,SCOOP,grey,LEVEL,,,0.2866,5.74746,0.35922,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [DE],REC-013950-4-002,R,1,portions,"FA-DE Cheese, White Cheddar, Shredded /Käse, weißer Cheddar, gerieben",I,DAI-00-139135-3,25,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,1,SCOOP,yellow,LEVEL,,,0.05512,0.88185,0.05512,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [DE],REC-013950-4-002,R,1,portions,Mixed veg - Garlic Chili Green Beans & Red Bell Peppers,S,,100,grams,,SUB-013731-4-001,OVEN / BLAST CHILLER,"SIDE:
green bean/pepper mix - 100 g

NET WEIGHT:  355 g",,,0.79503,"1
1","SCOOP
SCOOP","blue
grey","LEVEL
LEVEL",,,0.22046,4.43684,0.2773,PCK-00-151923-5,2nd,

FV0713A - Cabbage in cheese sauce with minced beef [DKSE],REC-013950-4-003,R,1,portions,Cabbage - Cheesy Cabbage Casserole,S,,100,grams,,SUB-013771-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(from the bottom to the top)

2 Compartment

MAIN:
cheesy cabbage - 100 g
ground beef mix - 130 g
cheese - 25 g

",MILCH (EINSCHLIESSLICH LAKTOSE),,0.89308,1,SCOOP,beige,LEVEL,,,0.22046,3.94969,0.24686,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [DKSE],REC-013950-4-003,R,1,portions,Tomato Ground Beef Mix,S,,130,grams,,SUB-013949-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"MILCH (EINSCHLIESSLICH LAKTOSE), SENF",,0.79785,1,SCOOP,grey,LEVEL,,,0.2866,5.74746,0.35922,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [DKSE],REC-013950-4-003,R,1,portions,"FA-DE Cheese, White Cheddar, Shredded /Käse, weißer Cheddar, gerieben",I,DAI-00-139135-3,25,grams,,,,,MILCH (EINSCHLIESSLICH LAKTOSE),,,1,SCOOP,yellow,LEVEL,,,0.05512,0.88185,0.05512,PCK-00-151923-5,Main,
FV0713A - Cabbage in cheese sauce with minced beef [DKSE],REC-013950-4-003,R,1,portions,Mixed veg - Garlic Chili Green Beans & Red Bell Peppers,S,,100,grams,,SUB-013731-4-001,OVEN / BLAST CHILLER,"SIDE:
green bean/pepper mix - 100 g

NET WEIGHT:  355 g",,,0.79503,"1
1","SCOOP
SCOOP","blue
grey","LEVEL
LEVEL",,,0.22046,4.43684,0.2773,PCK-00-151923-5,2nd,

FV0794A - Loaded Bacon Shredded Chicken [BNL],REC-013489-4-003,R,1,portions,Bacon Chicken Casserole,S,,225,grams,,SUB-013488-4-001,HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
225g = Bacon Chicken Casserole
10g = Extra Crispy Diced Bacon

","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.96476,"1
1","SCOOP
SCOOP","yellow
white","LEVEL
LEVEL",,,0.49604,8.22653,0.51416,PCK-00-151924-5,Main,
FV0794A - Loaded Bacon Shredded Chicken [BNL],REC-013489-4-003,R,1,portions,Extra Crispy Diced Bacon,S,,10,grams,,SUB-013468-4-001,OVEN / DRAIN / BLAST CHILLER,,,,0.36735,1,SCOOP,purple,LEVEL,,,0.02205,0.96022,0.06001,PCK-00-151924-5,Main,
FV0794A - Loaded Bacon Shredded Chicken [BNL],REC-013489-4-003,R,1,portions,Green Beans CUT 1-1/2 - Fresh,S,,80,grams,,SUB-013484-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
80g = Green Beans


",,,0.73433,1,SCOOP,white,LEVEL,,,0.17637,3.84286,0.24018,PCK-00-151924-5,2nd,
FV0794A - Loaded Bacon Shredded Chicken [BNL],REC-013489-4-003,R,1,portions,Ranch Sour Cream Batch - PH,S,,35,grams,,SUB-013485-4-001,HAND MIX / BLAST CHILLER,"3RD
35g = Cupped Sauce

NET WEIGHT = 350g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.97996,1,CUP,Cup,,,,0.07716,1.25984,0.07874,PCK-00-151924-5,3rd,

FV0794A - Loaded Bacon Shredded Chicken [DE],REC-013489-4-001,R,1,portions,Bacon Chicken Casserole,S,,225,grams,,SUB-013488-4-001,HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
225g = Bacon Chicken Casserole
10g = Extra Crispy Diced Bacon


","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.96476,"1
1","SCOOP
SCOOP","yellow
white","LEVEL
LEVEL",,,0.49604,8.22653,0.51416,PCK-00-151924-5,Main,
FV0794A - Loaded Bacon Shredded Chicken [DE],REC-013489-4-001,R,1,portions,Extra Crispy Diced Bacon,S,,10,grams,,SUB-013468-4-001,OVEN / DRAIN / BLAST CHILLER,,,,0.36735,1,SCOOP,purple,LEVEL,,,0.02205,0.96022,0.06001,PCK-00-151924-5,Main,
FV0794A - Loaded Bacon Shredded Chicken [DE],REC-013489-4-001,R,1,portions,Green Beans CUT 1-1/2 - Fresh,S,,80,grams,,SUB-013484-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
80g = Green Beans

",,,0.73433,1,SCOOP,white,LEVEL,,,0.17637,3.84286,0.24018,PCK-00-151924-5,2nd,
FV0794A - Loaded Bacon Shredded Chicken [DE],REC-013489-4-001,R,1,portions,Ranch Sour Cream Batch - PH,S,,35,grams,,SUB-013485-4-001,HAND MIX / BLAST CHILLER,"3RD COMPARTMENT
35g = Cupped Sauce

NET WEIGHT = 350g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.97996,1,CUP,Cup,,,,0.07716,1.25984,0.07874,PCK-00-151924-5,3rd,

FV0794A - Loaded Bacon Shredded Chicken [DKSE],REC-013489-4-002,R,1,portions,Bacon Chicken Casserole,S,,225,grams,,SUB-013488-4-001,HAND MIX / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
225g = Bacon Chicken Casserole
10g = Extra Crispy Diced Bacon

","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,0.96476,"1
1","SCOOP
SCOOP","yellow
white","LEVEL
LEVEL",,,0.49604,8.22653,0.51416,PCK-00-151924-5,Main,
FV0794A - Loaded Bacon Shredded Chicken [DKSE],REC-013489-4-002,R,1,portions,Extra Crispy Diced Bacon,S,,10,grams,,SUB-013468-4-001,OVEN / DRAIN / BLAST CHILLER,,,,0.36735,1,SCOOP,purple,LEVEL,,,0.02205,0.96022,0.06001,PCK-00-151924-5,Main,
FV0794A - Loaded Bacon Shredded Chicken [DKSE],REC-013489-4-002,R,1,portions,Green Beans CUT 1-1/2 - Fresh,S,,80,grams,,SUB-013484-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
80g = green beans",,,0.73433,1,SCOOP,white,LEVEL,,,0.17637,3.84286,0.24018,PCK-00-151924-5,2nd,
FV0794A - Loaded Bacon Shredded Chicken [DKSE],REC-013489-4-002,R,1,portions,Ranch Sour Cream Batch - PH,S,,35,grams,,SUB-013485-4-001,HAND MIX / BLAST CHILLER,"3RD COMPARTMENT
35g = Cupped Sauce

NET WEIGHT = 350g",MILCH (EINSCHLIESSLICH LAKTOSE),,0.97996,1,CUP,Cup,,,,0.07716,1.25984,0.07874,PCK-00-151924-5,3rd,

FV0846A - Stroganoff-Style Beef Burger [BNL],REC-029854-4-003,R,1,portions,Sauce for Beef Stroganoff - 1/2 garlic- No wine,S,,100,grams,,SUB-029908-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100g = stroganoff sauce
1 ea = master burger
5g  = green onion

","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SELLERIE, SENF",,0.91055,1,SCOOP,beige,LEVEL,,,0.22046,3.87394,0.24212,PCK-00-151923-5,Main,
FV0846A - Stroganoff-Style Beef Burger [BNL],REC-029854-4-003,R,1,portions,Beef Burger Master EU,S,,1,each,,SUB-031776-4-001,HORIZONTAL MIXER / PATTY MAKER / OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.6701,1,HAND_PORTIONED,Hand Portioned,,,4.58562,0.2866,6.84315,0.4277,PCK-00-151923-5,Main,
FV0846A - Stroganoff-Style Beef Burger [BNL],REC-029854-4-003,R,1,portions,Roasted Green Onions,S,,5,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.85,1,SCOOP,silver #110,LEVEL,,,0.01102,0.20749,0.01297,PCK-00-151923-5,Main,
FV0846A - Stroganoff-Style Beef Burger [BNL],REC-029854-4-003,R,1,portions,Green Beans CUT 1-1/2 - Fresh - Less Salt,S,,50,grams,,SUB-029004-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT
50g = green beans
50g = roasted mushrooms
12g = parmesan butter (1/2 scoop)

Net Weight- 345 g",,,0.73433,1,SCOOP,green,NATURAL,,,0.11023,2.40178,0.15011,PCK-00-151923-5,2nd,
FV0846A - Stroganoff-Style Beef Burger [BNL],REC-029854-4-003,R,1,portions,Loaded Roasted Sliced Mushrooms 1/2 green onion,S,,50,grams,,SUB-029969-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.59865,1,SCOOP,yellow,LEVEL,,,0.11023,2.94614,0.18413,PCK-00-151923-5,2nd,
FV0846A - Stroganoff-Style Beef Burger [BNL],REC-029854-4-003,R,1,portions,Herb-Parmesan Butter,S,,12,grams,,SUB-029972-4-001,PLANETARY MIXER / SCOOPER (BUTTER) / BLAST CHILLER,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.92063,1,SCOOP,silver #60,LEVEL,,,0.02646,0.45978,0.02874,PCK-00-151923-5,2nd,

FV0846A - Stroganoff-Style Beef Burger [DE],REC-029854-4-001,R,1,portions,Sauce for Beef Stroganoff - 1/2 garlic- No wine,S,,100,grams,,SUB-029908-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment

MAIN COMPARTMENT
100g = stroganoff sauce
1 ea = master burger
5g  = green onion

","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SELLERIE, SENF",,0.91055,1,SCOOP,beige,LEVEL,,,0.22046,3.87394,0.24212,PCK-00-151923-5,Main,
