Recipe Name,Recipe Code,Sub-Recipe 1 Name,Sub-Recipe 2 Name,Sub-Recipe 3 Name,Ingredient,Ingredient ID,Ingredient Category,Gross Quantity,UOM
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.96,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,0.58,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.18,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,Hydrated Sun-Dried Tomatoes,,"FA-DE Tomatoes, Sun - Dried Julienned /Tomaten, sonnengetrocknete Julienne",PRO-00-139296-5,PRO,2.88,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,Hydrated Sun-Dried Tomatoes,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,2.88,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,4.16,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.03,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Sauce - Sun-Dried Tomato Sauce - Less Salt,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,5.2,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Cauliflower - Roasted S&P,,,"FA-DE Cauliflower, Florets /Blumenkohl, Röschen",PHF-00-143426-3,PHF,57.97,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Cauliflower - Roasted S&P,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.23,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Cauliflower - Roasted S&P,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.14,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Cauliflower - Roasted S&P,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.75,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Compound butter - Parmesan-Chive,,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.1,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Compound butter - Parmesan-Chive,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,7.5,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Compound butter - Parmesan-Chive,,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.1,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Compound butter - Parmesan-Chive,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,2.5,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Broccoli - Roasted S&P,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.2,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Broccoli - Roasted S&P,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.16,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Broccoli - Roasted S&P,,,"FA-DE Broccoli, Florets, /Brokkoli, Röschen",PHF-00-143425-3,PHF,56.75,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Broccoli - Roasted S&P,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.1,grams
FV4006A - Pork tenderloin in sun dried tomato sauce [DKSE],REC-014085-4-002,Broccoli - Roasted S&P,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.24,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,2.8,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Spice, Gochugaru Chili Pepper Flakes /Gewürz, Gochugaru-Chili-Pfefferflocken",SPI-00-139356-5,SPI,1.59,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Onion, Spanish, Diced 5mm /Zwiebel, Spanisch, gewürfelt 5 mm",PHF-00-139212-3,PHF,12.31,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Stock, Chicken, Reduced/Brühe, Huhn, Reduziert",PRO-00-139288-5,PRO,1.38,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.27,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,12.31,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,7.01,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,FA-DE Tomato Paste /Tomatenmark,PRO-00-139292-5,PRO,2.73,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,9.85,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Sauce - Creamy Gochugaru Sauce,,,FA-DE Heavy Cream 20% /Sahne 20%,DAI-00-139137-3,DAI,76.55,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Courgette - Sesame Zucchini Noodles,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.73,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Courgette - Sesame Zucchini Noodles,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.03,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Courgette - Sesame Zucchini Noodles,,,"FA-DE Zucchini, Spiralized Noodles /Zucchini, Spiralnudeln",PHF-00-139230-3,PHF,172.76,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Courgette - Sesame Zucchini Noodles,,,"FA-DE Spice, Sesame Seed, Roasted /Gewürz, Sesamsamen, geröstet",SPI-00-139379-5,SPI,2.03,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Tomatoes - Roasted cherry tomatoes,,,"FA-DE Tomatoes, Cherry/Tomaten, Kirsche",PHF-00-139190-3,PHF,46.58,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Tomatoes - Roasted cherry tomatoes,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.02,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Tomatoes - Roasted cherry tomatoes,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,0.47,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Roasted Green Onions,,,"FA-DE Onion, Green, Sliced 5mm /Zwiebel, grün, in Scheiben geschnitten, 5 mm",PHF-00-149803-3,PHF,11.76,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Salmon - garlic seasoning,,,"FA-DE Salmon, Skinless, Boneless, Filet/Lachs, ohne Haut, ohne Knochen, Filet - IQF",PTN-00-139968-1,PTN,140,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Salmon - garlic seasoning,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.42,grams
FV4039A - Salmon in creamy gochugaru sauce [BNL],REC-013629-4-003,Salmon - garlic seasoning,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.14,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Fennel Ground /Gewürz, Fenchel gemahlen",SPI-00-139351-5,SPI,8,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Nutmeg Ground /Gewürz, gemahlene Muskatnuss",SPI-00-139368-5,SPI,16,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Coriander Ground /Gewürz, gemahlener Koriander",SPI-00-139386-5,SPI,50,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Cinnamon Ground /Gewürz, gemahlener Zimt",SPI-00-139341-5,SPI,33,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Cumin Ground /Gewürz, gemahlener Kreuzkümmel",SPI-00-139345-5,SPI,100,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Cloves Ground /Gewürze, gemahlene Nelken",SPI-00-139342-5,SPI,16,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,25,grams
Factor Garam Masala Spice Blend,SUB-013507-4-001,,,,"FA-DE Spice, Turmeric /Gewürz, Kurkuma",SPI-00-139384-5,SPI,8,grams
Fresh Spinach Kill Step,SUB-024333-4-001,,,,"FA-DE Spinach, Fresh, Stem Off /Spinat, frisch, ohne Stiel",PHF-00-139225-3,PHF,1000,grams
GBB Tzatziki,SUB-029389-4-001,,,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,1.8,grams
GBB Tzatziki,SUB-029389-4-001,,,,"FA-DE Dill, Fresh/Dill, frisch",PHF-00-139200-3,PHF,1.2,grams
GBB Tzatziki,SUB-029389-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.06,grams
GBB Tzatziki,SUB-029389-4-001,,,,FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,30.5,grams
GBB Tzatziki,SUB-029389-4-001,,,,"FA-DE Mint, Fresh/Minze, frisch",PHF-00-139205-3,PHF,0.6,grams
GBB Tzatziki,SUB-029389-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.52,grams
GBB Tzatziki,SUB-029389-4-001,,,,"FA-DE Zest, Lemon/Gewürz, Zitronenschale",PHF-00-139247-3,PHF,0.9,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,0.3,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Stock Concentrate, Mirepoix /Stammkonzentrat, Mirepoix",PRO-00-139287-5,PRO,1.5,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Spice, Dill Dried /Gewürz, Dill getrocknet",SPI-00-139349-5,SPI,0.5,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.2,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Spice, Turmeric /Gewürz, Kurkuma",SPI-00-139384-5,SPI,0.3,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.05,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,0.1,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,"FA-DE Rice, Basmati, Brown /Reis, Basmati, braun",DRY-00-139168-5,DRY,23.9,grams
GSCLR Greek Lemon Rice,SUB-029394-4-001,,,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,35.4,grams
Garlic and Chive Roasted Cauliflower Florets,SUB-029387-4-001,,,,"FA-DE Cauliflower, Florets /Blumenkohl, Röschen",PHF-00-143426-3,PHF,63.4,grams
Garlic and Chive Roasted Cauliflower Florets,SUB-029387-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.1,grams
Garlic and Chive Roasted Cauliflower Florets,SUB-029387-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.6,grams
Garlic and Chive Roasted Cauliflower Florets,SUB-029387-4-001,,,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.1,grams
Garlic and Chive Roasted Cauliflower Florets,SUB-029387-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.1,grams
Garlic and Chive Roasted Cauliflower Florets,SUB-029387-4-001,,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,1.5,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Spice, Garlic Powder, Toasted /Gewürz, Knoblauchpulver, geröstet",SPI-00-139354-5,SPI,9.79,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Stock Concentrate, Mirepoix /Stammkonzentrat, Mirepoix",PRO-00-139287-5,PRO,48.94,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Spice, Dill Dried /Gewürz, Dill getrocknet",SPI-00-139349-5,SPI,16.31,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,6.52,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Spice, Turmeric /Gewürz, Kurkuma",SPI-00-139384-5,SPI,9.79,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,1.63,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,3.26,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,"FA-DE Rice, Basmati, Brown /Reis, Basmati, braun",DRY-00-139168-5,DRY,779.73,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,GSCLR Greek Lemon Rice,,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,1154.92,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,6.72,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,6.72,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Bell Peppers, Red, Diced 10mm /Paprika, rot, gewürfelt 10 mm",PHF-00-139179-3,PHF,789.92,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Garlic, IQF, Diced 4 mm /Knoblauch, IQF, gewürfelt 4 mm",PHF-00-139237-1,PHF,30.25,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,6.72,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Onion, Red, Diced 10mm/Zwiebeln, rot, gewürfelt, 10 mm",PHF-00-139216-3,PHF,746.22,grams
Greek Lemon Rice w/ inclusions,SUB-029398-4-001,Roasted Red Peppers and Red Onion w/ Garlic,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,13.45,grams
Green Beans CUT 1-1/2 - Fresh,SUB-013484-4-001,,,,"FA-DE Green Beans, Fresh, Cut 40mm /Grüne Bohnen, frisch, geschnitten 40mm",PHF-00-139199-3,PHF,90.86,grams
Green Beans CUT 1-1/2 - Fresh,SUB-013484-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.07,grams
Green Beans CUT 1-1/2 - Fresh,SUB-013484-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.52,grams
Green Beans CUT 1-1/2 - Fresh,SUB-013484-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.67,grams
Green Beans CUT 1-1/2 - Fresh,SUB-013484-4-001,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.39,grams
Green Beans CUT 1-1/2 - Fresh - Less Salt,SUB-029004-4-001,,,,"FA-DE Green Beans, Fresh and Trimmed/Grüne Bohnen, frisch und geschnitten",PHF-00-139198-3,PHF,72.5,grams
Green Beans CUT 1-1/2 - Fresh - Less Salt,SUB-029004-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,3.7,grams
Green Beans CUT 1-1/2 - Fresh - Less Salt,SUB-029004-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.3,grams
Green Beans CUT 1-1/2 - Fresh - Less Salt,SUB-029004-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.1,grams
Green Beans CUT 1-1/2 - Fresh - Less Salt,SUB-029004-4-001,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.3,grams
Green Beans CUT 1-1/2 - Fresh - very little salt,SUB-014171-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.09,grams
Green Beans CUT 1-1/2 - Fresh - very little salt,SUB-014171-4-001,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.23,grams
Green Beans CUT 1-1/2 - Fresh - very little salt,SUB-014171-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.88,grams
Green Beans CUT 1-1/2 - Fresh - very little salt,SUB-014171-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.08,grams
Green Beans CUT 1-1/2 - Fresh - very little salt,SUB-014171-4-001,,,,"FA-DE Green Beans, Fresh, Cut 40mm /Grüne Bohnen, frisch, geschnitten 40mm",PHF-00-139199-3,PHF,54.53,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.06,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.03,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,12.73,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Spice, Onion Granulated /Gewürze, Zwiebeln granuliert",SPI-00-139370-5,SPI,0.14,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.31,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.03,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.21,grams
Herb Marinade for Pork Tenderloin,SUB-031651-4-001,,,,"FA-DE Spice, Garlic Granulated /Gewürz, Knoblauch granuliert",SPI-00-139353-5,SPI,0.27,grams
Herb-Parmesan Butter,SUB-029972-4-001,,,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.1,grams
Herb-Parmesan Butter,SUB-029972-4-001,,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,12.29,grams
Herb-Parmesan Butter,SUB-029972-4-001,,,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,1.23,grams
Herb-Parmesan Butter,SUB-029972-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.12,grams
Herb-Parmesan Butter,SUB-029972-4-001,,,,"FA-DE Spice, White Pepper /Gewürz, weißer Pfeffer",SPI-00-139387-5,SPI,0.12,grams
Herb-Parmesan Butter (best),SUB-014168-4-001,Spice Pack Herb-Parmesan Butter (best),,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.1,grams
Herb-Parmesan Butter (best),SUB-014168-4-001,Spice Pack Herb-Parmesan Butter (best),,,"FA-DE Chives, Dried /Schnittlauch, getrocknet",SPI-00-139322-5,SPI,0.08,grams
Herb-Parmesan Butter (best),SUB-014168-4-001,Spice Pack Herb-Parmesan Butter (best),,,"FA-DE Cheese, Parmesan, Grated /Käse, Parmesan, gerieben",DAI-00-139127-3,DAI,2.19,grams
Herb-Parmesan Butter (best),SUB-014168-4-001,Spice Pack Herb-Parmesan Butter (best),,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.1,grams
Herb-Parmesan Butter (best),SUB-014168-4-001,Spice Pack Herb-Parmesan Butter (best),,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.08,grams
Herb-Parmesan Butter (best),SUB-014168-4-001,,,,"FA-DE Butter, Unsalted /Butter, ungesalzen",DAI-00-139146-3,DAI,10.15,grams
Hydrated Sun-Dried Tomatoes,SUB-013501-4-001,,,,"FA-DE Tomatoes, Sun - Dried Julienned /Tomaten, sonnengetrocknete Julienne",PRO-00-139296-5,PRO,45359,grams
Hydrated Sun-Dried Tomatoes,SUB-013501-4-001,,,,FA-DE Water / Wasser,OTH-00-144038-5,OTH,45359,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,,,,"FA-DE Spice, Sea Salt /Gewürze, Meersalz",SPI-00-139378-5,SPI,0.62,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,,,,"FA-DE Spice, Parsley Dried /Gewürze, getrocknete Petersilie",SPI-00-139374-5,SPI,0.44,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,,,,"FA-DE Potatoes, Diced 10mm /Kartoffeln, gewürfelt, 10 mm",PHF-00-139219-3,PHF,121.99,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,,,,"FA-DE Spice, Oregano Dry /Gewürz, Oregano trocken",SPI-00-139372-5,SPI,0.17,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,,,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,2.72,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,,,,"FA-DE Spice, Dried Onion Flakes /Gewürze, getrocknete Zwiebelflocken",SPI-00-139348-5,SPI,0.61,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,Roasted Garlic (use),,,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,5.42,grams
Italian Roasted Diced Potatoes,SUB-029885-4-001,Roasted Garlic (use),,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,4.07,grams
Lemon Dill Yogurt,SUB-029910-4-001,Roasted Garlic (use),,,"FA-DE Garlic, Peeled, Whole Cloves [10kg] /Knoblauch, geschält, ganze Nelken [10kg]",PHF-00-139197-3,PHF,1.62,grams
Lemon Dill Yogurt,SUB-029910-4-001,Roasted Garlic (use),,,"FA-DE Oil, Olive /Öl, Olivenöl",PRO-00-139277-5,PRO,1.22,grams
Lemon Dill Yogurt,SUB-029910-4-001,,,,"FA-DE Juice, Lemon /Saft, Zitrone",PRO-00-139265-5,PRO,1.29,grams
Lemon Dill Yogurt,SUB-029910-4-001,,,,FA-DE Sour Cream /Sauerrahm,DAI-00-139141-3,DAI,13.96,grams
Lemon Dill Yogurt,SUB-029910-4-001,,,,"FA-DE Spice, Black Pepper, Ground /Gewürz, schwarzer Pfeffer, gemahlen",SPI-00-139334-5,SPI,0.09,grams
Lemon Dill Yogurt,SUB-029910-4-001,,,,"FA-DE Spice, Lemon Powder /Gewürz, Zitronenpulver",SPI-00-139362-5,SPI,0.01,grams
Lemon Dill Yogurt,SUB-029910-4-001,,,,"FA-DE Yogurt, Greek, Plain /Joghurt, Griechisch, Natur",DAI-00-139161-3,DAI,8.59,grams
