Recipe name,MSKU Code,Recipe Type,Recipe Yield,Recipe Yield UOM,Ingredient Name,Ingredient Type,Ingredient ID,Ingredient Quantity,Ingredient UOM,Preparation,Sub-Recipe ID,Sub-Recipe Categories,Instructions,Allergen Contains,Recipe Score,Sub-Recipe Yield,Portion Qty,Portion Method,Method Color,Method Type,Sub-Allergens,Sub-Recipe EA to OZ,Sub-Recipe OZ to LBS,Sub-Recipe Raw Ingredient Weight (oz),Sub-Recipe Raw Ingredient Weight (lbs),Primary Packaging Sku Code,Compartment Name,Secondary Packaging Sku Codes

FV4108A -[DSKE]Sweet & Sour Chicken,REC-033133-4-003,R,1,portions,Asian Fried Rice with Inclusions (White Rice),S,,150,grams,,SUB-033337-4-001,HAND MIX / BLAST CHILLER,"Plating  Instructions

Compartment 1

150g Asian Fried Rice
1 EA Chicken Breast
50g Sauteed Peppers and Pineapple
40g sweet and sour sauce
","EIER, MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN",,0.93464,,,,,,,0.33069,5.66113,0.35382,PCK-00-151923-5,Main,
FV4108A -[DSKE]Sweet & Sour Chicken,REC-033133-4-003,R,1,portions,Grilled Chicken Breast Marinade #6 - Asian (EACH),S,,1,each,,SUB-016253-4-001,MARINADE / GRILL / OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.68415,,,,,,4.23288,0.26455,6.18706,0.38669,PCK-00-151923-5,Main,
FV4108A -[DSKE]Sweet & Sour Chicken,REC-033133-4-003,R,1,portions,Sauteed peppers and pineapple,S,,50,grams,,SUB-033134-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.61781,,,,,,,0.11023,2.85476,0.17842,PCK-00-151923-5,Main,
FV4108A -[DSKE]Sweet & Sour Chicken,REC-033133-4-003,R,1,portions,Sweet and Sour Chili Sauce,S,,40,grams,,SUB-033128-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.8764,,,,,,,0.08818,1.60995,0.10062,PCK-00-151923-5,Main,
FV4108A -[DSKE]Sweet & Sour Chicken,REC-033133-4-003,R,1,portions,Oven Roasted Pak Choi (Sweet & Sour),S,,60,grams,,SUB-033338-4-001,OVEN / BLAST CHILLER,"Second Compartment

60g Roasted Pak Choi

Net weight  420g",SESAMSAMEN,,0.69913,,,,,,,0.13228,3.02725,0.1892,PCK-00-151923-5,2nd,

FV4109A - Roasted Pumpkin & Parsley Risotto,REC-032847-4-001,R,1,portions,Parsley - Emmental Risotto,S,,140,grams,,SUB-031451-4-001,UNCATEGORIZED BOM,"***PLATING INSTRUCTIONS***
(From the bottom to the top)

2 Compartment                                                                                                                      
                                                                                                                                       MAIN COMPARTMENT
(from bottom to top)

140 g Risotto
110 g Pumpkin
","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SELLERIE",,0.9199,,,,,,,0.30865,5.36834,0.33552,PCK-00-151923-5,Main,
FV4109A - Roasted Pumpkin & Parsley Risotto,REC-032847-4-001,R,1,portions,Roasted Five Spice Pumpkin,S,,110,grams,,SUB-031454-4-001,UNCATEGORIZED BOM,,,,0.7499,,,,,,,0.24251,5.17419,0.32339,PCK-00-151923-5,Main,
FV4109A - Roasted Pumpkin & Parsley Risotto,REC-032847-4-001,R,1,portions,Roasted Mushrooms for FV4109A,S,,140,grams,,SUB-033203-4-003,OVEN / BLAST CHILLER,"2ND COMPARTMENT
(from bottom to top)

140 g Mushrooms

Net Weight: 390 g",SCHWEFELDIOXIDE UND SULFITE,,0.45228,,,,,,,0.30865,10.9187,0.68242,PCK-00-151923-5,2nd,

FV4110A - [BNL] - Asian-Style Fried Rice,REC-033032-4-001,R,1,portions,Asian Fried Rice with Inclusions,S,,160,grams,,SUB-033033-4-001,PLANETARY MIXER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 3 compartment**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

160 g Fried Rice 
30 g Edamame
100g Tofu","EIER, MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.98,,,,,,,0.35274,5.75902,0.35994,PCK-00-151924-5,Main,
FV4110A - [BNL] - Asian-Style Fried Rice,REC-033032-4-001,R,1,portions,Steamed Edamame,S,,30,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,,SOJA,,0.88599,,,,,,,0.06614,1.19439,0.07465,PCK-00-151924-5,Main,
FV4110A - [BNL] - Asian-Style Fried Rice,REC-033032-4-001,R,1,portions,Asian Marinated Tofu,S,,100,grams,,SUB-033706-4-001,OVEN / BLAST CHILLER,,SOJA,,0.78,,,,,,,0.22046,4.52231,0.28264,PCK-00-151924-5,Main,
FV4110A - [BNL] - Asian-Style Fried Rice,REC-033032-4-001,R,1,portions,Oven Roasted Pak choi,S,,80,grams,,SUB-033029-4-001,OVEN / BLAST CHILLER,"2 : Side Compartment (from bottom to top)

80 g Pak Choi",SESAMSAMEN,,0.59,,,,,,,0.17637,4.78295,0.29893,PCK-00-151924-5,2nd,
FV4110A - [BNL] - Asian-Style Fried Rice,REC-033032-4-001,R,1,portions,Hoisin Style Dipping Sauce,S,,30,grams,,SUB-033704-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"3 : Side Compartment (from bottom to top); If applicable

CUPPED 

30 g Hoisin Style Sauce 

Net Weight : 400 g","ERDNÜSSE, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.85002,,,,,,,0.06614,1.24493,0.07781,PCK-00-151924-5,3rd,

FV4110A - [DE] -  Asian-Style Fried Rice,REC-033032-4-002,R,1,portions,Asian Fried Rice with Inclusions,S,,160,grams,,SUB-033033-4-001,PLANETARY MIXER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 3 compartment**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

160 g Fried Rice 
30 g Edamame
100g Tofu","EIER, MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.98,,,,,,,0.35274,5.75902,0.35994,PCK-00-151924-5,Main,
FV4110A - [DE] -  Asian-Style Fried Rice,REC-033032-4-002,R,1,portions,Steamed Edamame,S,,30,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,,SOJA,,0.88599,,,,,,,0.06614,1.19439,0.07465,PCK-00-151924-5,Main,
FV4110A - [DE] -  Asian-Style Fried Rice,REC-033032-4-002,R,1,portions,Asian Marinated Tofu,S,,100,grams,,SUB-033706-4-001,OVEN / BLAST CHILLER,,SOJA,,0.78,,,,,,,0.22046,4.52231,0.28264,PCK-00-151924-5,Main,
FV4110A - [DE] -  Asian-Style Fried Rice,REC-033032-4-002,R,1,portions,Oven Roasted Pak choi,S,,80,grams,,SUB-033029-4-001,OVEN / BLAST CHILLER,"2 : Side Compartment (from bottom to top)

80 g Pak Choi",SESAMSAMEN,,0.59,,,,,,,0.17637,4.78295,0.29893,PCK-00-151924-5,2nd,
FV4110A - [DE] -  Asian-Style Fried Rice,REC-033032-4-002,R,1,portions,Hoisin Style Dipping Sauce,S,,30,grams,,SUB-033704-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"3 : Side Compartment (from bottom to top); If applicable

CUPPED 

30 g Hoisin Style Sauce 

Net Weight : 400 g","ERDNÜSSE, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.85002,,,,,,,0.06614,1.24493,0.07781,PCK-00-151924-5,3rd,

FV4110A - [DK/SE] -  Asian-Style Fried Rice,REC-033032-4-003,R,1,portions,Asian Fried Rice with Inclusions,S,,160,grams,,SUB-033033-4-001,PLANETARY MIXER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 3 compartment**                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

160 g Fried Rice 
30 g Edamame
100g Tofu","EIER, MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.98,,,,,,,0.35274,5.75902,0.35994,PCK-00-151924-5,Main,
FV4110A - [DK/SE] -  Asian-Style Fried Rice,REC-033032-4-003,R,1,portions,Steamed Edamame,S,,30,grams,,SUB-023338-4-001,OVEN / BLAST CHILLER,,SOJA,,0.88599,,,,,,,0.06614,1.19439,0.07465,PCK-00-151924-5,Main,
FV4110A - [DK/SE] -  Asian-Style Fried Rice,REC-033032-4-003,R,1,portions,Asian Marinated Tofu,S,,100,grams,,SUB-033706-4-001,OVEN / BLAST CHILLER,,SOJA,,0.78,,,,,,,0.22046,4.52231,0.28264,PCK-00-151924-5,Main,
FV4110A - [DK/SE] -  Asian-Style Fried Rice,REC-033032-4-003,R,1,portions,Oven Roasted Pak choi,S,,80,grams,,SUB-033029-4-001,OVEN / BLAST CHILLER,"2 : Side Compartment (from bottom to top)

80 g Pak Choi",SESAMSAMEN,,0.59,,,,,,,0.17637,4.78295,0.29893,PCK-00-151924-5,2nd,
FV4110A - [DK/SE] -  Asian-Style Fried Rice,REC-033032-4-003,R,1,portions,Hoisin Style Dipping Sauce,S,,30,grams,,SUB-033704-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"3 : Side Compartment (from bottom to top); If applicable

CUPPED 

30 g Hoisin Style Sauce 

Net Weight : 400 g","ERDNÜSSE, SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.85002,,,,,,,0.06614,1.24493,0.07781,PCK-00-151924-5,3rd,

FV4111A - Apricot Gochugaru Glazed Chicken,REC-033145-4-001,R,1,portions,White Basmati Rice with GGS,S,,130,grams,,SUB-014272-4-001,OVEN / BLAST CHILLER,"**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 1 COMPARTMENT**                                                                                                                         
                                                                                                                                       Main Compartment (from bottom to top)
130g Rice
110 g Diced Chicken
70g Sauce
5g Roasted green onions
5g Sesame seeds",SCHWEFELDIOXIDE UND SULFITE,,1.02106,,,,,,,0.2866,4.49105,0.28069,PCK-00-151923-5,Main,
FV4111A - Apricot Gochugaru Glazed Chicken,REC-033145-4-001,R,1,portions,Asian Marinade Diced Chicken,S,,110,grams,,SUB-033144-4-001,MARINADE / OVEN / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.75241,,,,,,,0.24251,5.15694,0.32231,PCK-00-151923-5,Main,
FV4111A - Apricot Gochugaru Glazed Chicken,REC-033145-4-001,R,1,portions,Gochugaru Apricot Glaze,S,,70,grams,,SUB-033142-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,,"SCHWEFELDIOXIDE UND SULFITE, SOJA",,0.94999,,,,,,,0.15432,2.59916,0.16245,PCK-00-151923-5,Main,
FV4111A - Apricot Gochugaru Glazed Chicken,REC-033145-4-001,R,1,portions,Roasted Green Onions,S,,5,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.01102,0.35133,0.02196,PCK-00-151923-5,Main,
FV4111A - Apricot Gochugaru Glazed Chicken,REC-033145-4-001,R,1,portions,"FA-DE Spice, Sesame Seed, Roasted /Gewürz, Sesamsamen, geröstet",I,SPI-00-139379-5,5,grams,,,,,SESAMSAMEN,,,,,,,,,0.01102,0.17637,0.01102,PCK-00-151923-5,Main,
FV4111A - Apricot Gochugaru Glazed Chicken,REC-033145-4-001,R,1,portions,"Mixed Veg - Pak Choi, Edamame, Carrot",S,,100,grams,,SUB-033164-4-001,OVEN / BLAST CHILLER,"100g Mixed Veggies

Net Weight: 420g","SCHWEFELDIOXIDE UND SULFITE, SESAMSAMEN, SOJA",,0.75,,,,,,,0.22046,4.7032,0.29395,PCK-00-151923-5,2nd,

FV4112A - [BNL] Red Curry Tofu,REC-033455-4-001,R,1,portions,Coconut Red Curry Sauce,S,,100,grams,,SUB-033452-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS*** 

MAIN COMPARTMENT
100g coconut red curry sauce
90g Tofu
50g Broccoli
50g Bell Peppers
5g Roasted Green Onions
",SCHWEFELDIOXIDE UND SULFITE,,0.78978,,,,,,,0.22046,4.4663,0.27914,PCK-00-151923-5,Main,
FV4112A - [BNL] Red Curry Tofu,REC-033455-4-001,R,1,portions,Red Curry Roasted Tofu,S,,90,grams,,SUB-033453-4-001,DEBOX / HAND SLICE / MARINADE / OVEN / BLAST CHILLER,,SENF,,0.8136,,,,,,,0.19842,3.90199,0.24387,PCK-00-151923-5,Main,
FV4112A - [BNL] Red Curry Tofu,REC-033455-4-001,R,1,portions,Broccoli - Ginger-Garlic Broccoli,S,,50,grams,,SUB-013741-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.76586,,,,,,,0.11023,2.30291,0.14393,PCK-00-151923-5,Main,
FV4112A - [BNL] Red Curry Tofu,REC-033455-4-001,R,1,portions,"Red Bell Peppers 1/4"" Sliced",S,,50,grams,,SUB-024746-4-001,OVEN / BLAST CHILLER,,,,0.74077,,,,,,,0.11023,2.3809,0.14881,PCK-00-151923-5,Main,
FV4112A - [BNL] Red Curry Tofu,REC-033455-4-001,R,1,portions,Roasted Green Onions,S,,5,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.01102,0.35133,0.02196,PCK-00-151923-5,Main,
FV4112A - [BNL] Red Curry Tofu,REC-033455-4-001,R,1,portions,White Basmati Rice with GGS,S,,110,grams,,SUB-014272-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT 
110g Rice

Net Weight : 405 g",SCHWEFELDIOXIDE UND SULFITE,,1.02106,,,,,,,0.24251,3.80012,0.23751,PCK-00-151923-5,2nd,

FV4112A - [DE] Red Curry Tofu,REC-033455-4-004,R,1,portions,Coconut Red Curry Sauce,S,,100,grams,,SUB-033452-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS*** 

MAIN COMPARTMENT
100g coconut red curry sauce
90g Tofu
50g Broccoli
50g Bell Peppers
5g Roasted Green Onions
",SCHWEFELDIOXIDE UND SULFITE,,0.78978,,,,,,,0.22046,4.4663,0.27914,PCK-00-151923-5,Main,
FV4112A - [DE] Red Curry Tofu,REC-033455-4-004,R,1,portions,Red Curry Roasted Tofu,S,,90,grams,,SUB-033453-4-001,DEBOX / HAND SLICE / MARINADE / OVEN / BLAST CHILLER,,SENF,,0.8136,,,,,,,0.19842,3.90199,0.24387,PCK-00-151923-5,Main,
FV4112A - [DE] Red Curry Tofu,REC-033455-4-004,R,1,portions,Broccoli - Ginger-Garlic Broccoli,S,,50,grams,,SUB-013741-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.76586,,,,,,,0.11023,2.30291,0.14393,PCK-00-151923-5,Main,
FV4112A - [DE] Red Curry Tofu,REC-033455-4-004,R,1,portions,"Red Bell Peppers 1/4"" Sliced",S,,50,grams,,SUB-024746-4-001,OVEN / BLAST CHILLER,,,,0.74077,,,,,,,0.11023,2.3809,0.14881,PCK-00-151923-5,Main,
FV4112A - [DE] Red Curry Tofu,REC-033455-4-004,R,1,portions,Roasted Green Onions,S,,5,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.01102,0.35133,0.02196,PCK-00-151923-5,Main,
FV4112A - [DE] Red Curry Tofu,REC-033455-4-004,R,1,portions,White Basmati Rice with GGS,S,,110,grams,,SUB-014272-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT 
110g Rice

Net Weight : 405 g",SCHWEFELDIOXIDE UND SULFITE,,1.02106,,,,,,,0.24251,3.80012,0.23751,PCK-00-151923-5,2nd,

FV4112A - [DKSE] Red Curry Tofu,REC-033455-4-003,R,1,portions,Coconut Red Curry Sauce,S,,100,grams,,SUB-033452-4-001,SPICE PORTIONING / IMMERSION BLENDER / BRAISER / BLAST CHILLER,"***PLATING INSTRUCTIONS*** 

MAIN COMPARTMENT
100g coconut red curry sauce
90g Tofu
50g Broccoli
50g Bell Peppers
5g Roasted Green Onions
",SCHWEFELDIOXIDE UND SULFITE,,0.78978,,,,,,,0.22046,4.4663,0.27914,PCK-00-151923-5,Main,
FV4112A - [DKSE] Red Curry Tofu,REC-033455-4-003,R,1,portions,Red Curry Roasted Tofu,S,,90,grams,,SUB-033453-4-001,DEBOX / HAND SLICE / MARINADE / OVEN / BLAST CHILLER,,SENF,,0.8136,,,,,,,0.19842,3.90199,0.24387,PCK-00-151923-5,Main,
FV4112A - [DKSE] Red Curry Tofu,REC-033455-4-003,R,1,portions,Broccoli - Ginger-Garlic Broccoli,S,,50,grams,,SUB-013741-4-001,OVEN / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.76586,,,,,,,0.11023,2.30291,0.14393,PCK-00-151923-5,Main,
FV4112A - [DKSE] Red Curry Tofu,REC-033455-4-003,R,1,portions,"Red Bell Peppers 1/4"" Sliced",S,,50,grams,,SUB-024746-4-001,OVEN / BLAST CHILLER,,,,0.74077,,,,,,,0.11023,2.3809,0.14881,PCK-00-151923-5,Main,
FV4112A - [DKSE] Red Curry Tofu,REC-033455-4-003,R,1,portions,Roasted Green Onions,S,,5,grams,,SUB-023370-4-001,OVEN / BLAST CHILLER,,,,0.502,,,,,,,0.01102,0.35133,0.02196,PCK-00-151923-5,Main,
FV4112A - [DKSE] Red Curry Tofu,REC-033455-4-003,R,1,portions,White Basmati Rice with GGS,S,,110,grams,,SUB-014272-4-001,OVEN / BLAST CHILLER,"2ND COMPARTMENT 
110g Rice

Net Weight : 405 g",SCHWEFELDIOXIDE UND SULFITE,,1.02106,,,,,,,0.24251,3.80012,0.23751,PCK-00-151923-5,2nd,

FV4113A - [BNL] - Chicken Shawarma & Parsley Couscous,REC-033184-4-003,R,1,portions,Parsley-Ginger Couscous,S,,180,grams,,SUB-032845-4-001,OVEN / HAND MIX / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 3 COMPARTMENT**                                                                                                                         
                                                                                                                                       1 : Main Compartment
(from bottom to top)
180 g couscous
130 g chicken thighs
2ND Compartment 

70 g aubergine","GLUTENHALTIGES GETREIDE, SCHWEFELDIOXIDE UND SULFITE, SELLERIE, WEIZEN",,0.98643,,,,,,,0.39683,6.43669,0.40229,PCK-00-151924-5,Main,
FV4113A - [BNL] - Chicken Shawarma & Parsley Couscous,REC-033184-4-003,R,1,portions,Shawarma Marinated Chicken Thighs,S,,130,grams,,SUB-033182-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.83549,,,,,,,0.2866,5.48856,0.34303,PCK-00-151924-5,Main,
FV4113A - [BNL] - Chicken Shawarma & Parsley Couscous,REC-033184-4-003,R,1,portions,Aubergines in Tomatosauce,S,,70,grams,,SUB-033185-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,,,0.84551,,,,,,,0.15432,2.92034,0.18252,PCK-00-151924-5,2nd,
FV4113A - [BNL] - Chicken Shawarma & Parsley Couscous,REC-033184-4-003,R,1,portions,Mint Yoghurt dip,S,,40,grams,,SUB-029474-4-001,IMMERSION BLENDER / CUPPING,"3RD Compartment 

CUPPED
40 g yogurt dip

Net Weight : 420 g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,1,1,CUP,Cup,,,,0.08818,1.41096,0.08818,PCK-00-151924-5,3rd,

FV4113A - [DE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-002,R,1,portions,Parsley-Ginger Couscous,S,,180,grams,,SUB-032845-4-001,OVEN / HAND MIX / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 3 COMPARTMENT**                                                                                                                         
                                                                                                                                       1 : Main Compartment
(from bottom to top)
180 g couscous
130 g chicken thighs
2ND  Compartment 

70 g aubergine","GLUTENHALTIGES GETREIDE, SCHWEFELDIOXIDE UND SULFITE, SELLERIE, WEIZEN",,0.98643,,,,,,,0.39683,6.43669,0.40229,PCK-00-151924-5,Main,
FV4113A - [DE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-002,R,1,portions,Shawarma Marinated Chicken Thighs,S,,130,grams,,SUB-033182-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.83549,,,,,,,0.2866,5.48856,0.34303,PCK-00-151924-5,Main,
FV4113A - [DE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-002,R,1,portions,Aubergines in Tomatosauce,S,,70,grams,,SUB-033185-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,,,0.84551,,,,,,,0.15432,2.92034,0.18252,PCK-00-151924-5,2nd,
FV4113A - [DE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-002,R,1,portions,Mint Yoghurt dip,S,,40,grams,,SUB-029474-4-001,IMMERSION BLENDER / CUPPING,"3RD Compartment 

CUPPED
40 g yogurt dip

Net Weight : 420 g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,1,1,CUP,Cup,,,,0.08818,1.41096,0.08818,PCK-00-151924-5,3rd,

FV4113A - [DK/SE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-001,R,1,portions,Parsley-Ginger Couscous,S,,180,grams,,SUB-032845-4-001,OVEN / HAND MIX / BLAST CHILLER,"""**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 COMPARTMENT**                                                                                                                         
                                                                                                                                       1 : Main Compartment
(from bottom to top)
180 g couscous
130 g chicken thighs","GLUTENHALTIGES GETREIDE, SCHWEFELDIOXIDE UND SULFITE, SELLERIE, WEIZEN",,0.98643,,,,,,,0.39683,6.43669,0.40229,PCK-00-151924-5,Main,
FV4113A - [DK/SE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-001,R,1,portions,Shawarma Marinated Chicken Thighs,S,,130,grams,,SUB-033182-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,SCHWEFELDIOXIDE UND SULFITE,,0.83549,,,,,,,0.2866,5.48856,0.34303,PCK-00-151924-5,Main,
FV4113A - [DK/SE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-001,R,1,portions,Aubergines in Tomatosauce,S,,70,grams,,SUB-033185-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,"2ND Compartment 

70 g aubergines",,,0.84551,,,,,,,0.15432,2.92034,0.18252,PCK-00-151924-5,2nd,
FV4113A - [DK/SE] - Chicken Shawarma & Parsley Couscous,REC-033184-4-001,R,1,portions,Mint Yoghurt dip,S,,40,grams,,SUB-029474-4-001,IMMERSION BLENDER / CUPPING,"3RD Compartment 
CUPPED
40 g yogurt dip

Net Weight : 420 g","MILCH (EINSCHLIESSLICH LAKTOSE), SCHWEFELDIOXIDE UND SULFITE",,1,1,CUP,Cup,,,,0.08818,1.41096,0.08818,PCK-00-151924-5,3rd,

FV4114A - [BNL] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-003,R,1,portions,Orange Quinoa-Basmati Base,S,,170,grams,,SUB-033417-4-001,HAND MIX / BLAST CHILLER,"**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 Compartment **                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

170 g Base
110 g Chicken
10 g Inclusion 
",SCHWEFELDIOXIDE UND SULFITE,,0.98,,,,,,,0.37479,6.11896,0.38243,PCK-00-151923-5,Main,
FV4114A - [BNL] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-003,R,1,portions,Morasa Polo Shredded Chicken Thighs,S,,110,grams,,SUB-033291-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,,,0.7887,,,,,,,0.24251,4.91964,0.30748,PCK-00-151923-5,Main,
FV4114A - [BNL] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-003,R,1,portions,Morasa Polo Inclusions,S,,10,grams,,SUB-033189-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"MANDELN, PISTAZIEN, SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE, WALNÜSSE",,0.91996,,,,,,,0.02205,0.38343,0.02396,PCK-00-151923-5,Main,
FV4114A - [BNL] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-003,R,1,portions,Lemon - Sumac Broccoli Florets,S,,90,grams,,SUB-033292-4-001,OVEN / BLAST CHILLER,"
2 : Side Compartment 

90 g Broccoli Florets 

40 g CUPPED Yoghurt

Net Weight : 420 g",,,0.8,,,,,,,0.19842,3.96832,0.24802,PCK-00-151923-5,2nd,
FV4114A - [BNL] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-003,R,1,portions,Mint Dill Yoghurt,S,,40,grams,,SUB-033415-4-001,IMMERSION BLENDER / CUPPING,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.98004,1,CUP,Cup,,,,0.08818,1.43969,0.08998,PCK-00-151923-5,2nd,

FV4114A - [DE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-002,R,1,portions,Orange Quinoa-Basmati Base,S,,170,grams,,SUB-033417-4-001,HAND MIX / BLAST CHILLER,"**PLATING INSTRUCTIONS**                                                                                                                                       
                                                                                                                                    ** 2 Compartment **                                                                                                                         
                                                                                                                                       1 : Main Compartment (from bottom to top)

170 g Base
110 g Chicken
10 g Inclusion 
",SCHWEFELDIOXIDE UND SULFITE,,0.98,,,,,,,0.37479,6.11896,0.38243,PCK-00-151923-5,Main,
FV4114A - [DE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-002,R,1,portions,Morasa Polo Shredded Chicken Thighs,S,,110,grams,,SUB-033291-4-001,MARINADE / OVEN / HOT SHREDDER / BLAST CHILLER,,,,0.7887,,,,,,,0.24251,4.91964,0.30748,PCK-00-151923-5,Main,
FV4114A - [DE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-002,R,1,portions,Morasa Polo Inclusions,S,,10,grams,,SUB-033189-4-001,SPICE PORTIONING / BRAISER / BLAST CHILLER,,"MANDELN, PISTAZIEN, SCHALENFRÜCHTE, SCHWEFELDIOXIDE UND SULFITE, WALNÜSSE",,0.91996,,,,,,,0.02205,0.38343,0.02396,PCK-00-151923-5,Main,
FV4114A - [DE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-002,R,1,portions,Lemon - Sumac Broccoli Florets,S,,90,grams,,SUB-033292-4-001,OVEN / BLAST CHILLER,"
2 : Side Compartment 

90 g Broccoli Florets 

40 g CUPPED Yoghurt

Net Weight : 420 g",,,0.8,,,,,,,0.19842,3.96832,0.24802,PCK-00-151923-5,2nd,
FV4114A - [DE] - Morasa Polo - Style Chicken & Jeweled Quinoa,REC-033187-4-002,R,1,portions,Mint Dill Yoghurt,S,,40,grams,,SUB-033415-4-001,IMMERSION BLENDER / CUPPING,,MILCH (EINSCHLIESSLICH LAKTOSE),,0.98004,1,CUP,Cup,,,,0.08818,1.43969,0.08998,PCK-00-151923-5,2nd,

