"1","2","3","4","5","6","7","8","9","10","","","11","12","13","14","15","","16","17","18","19","20","21","22","","","","","20","","","","",""
"W19","","","COPY FROM D4 OUTPUT","","IMPORTS FROM MENU DATABASE","","","","","","","","","","","","","MEAL UPTAKE BY SLOT","","","","","","","","","","","","","","","",""
"Slot BNL","Slot NOR","Week","Count BNL","Count NOR","BNL Count w/ buffer","NOR Count w/ buffer","Recipe ID","BF SKU","BF Name","Dutch Name","Danish Name","Name","Internal SKU number (BNL)","Internal SKU number (NOR)","Price","Production buffer","","BNL","","","","NORD","","","","","W Average of last 3 weeks","WA incl Buffer ","Nordics + 6","BNL + 0.06% / 12 ","","","",""
"415","465","W35","1175","390","1187","396","FE0413F","565089","HF Franse stijl rundvlees","met bloemkoolpuree, broccoli en Emmentaler","Gestoofd rundvlees in kruidige jus","Braised beef in herby jus","CON-40-143665-4","CON-00-147839-2","","","W35","415","1175","","","465","390","","4.02%","","","","","","","","",""
"401","451","W36","4940","2179","4970","2185","FE4015A","565072","HF Gegrilde kipfilet en ratatouille 429g","met mozzarella, aardappelpartjes en knoflooksaus","Gegrilde kipfilet en ratatouille","Grilled chicken and ratatouille","CON-40-143658-4","CON-00-147878-2","","","W36","401","4940","","","451","2179","15255","22.46%","","","","","","","","",""
"402","452","W36","3376","1530","3396","1536","FE0780D","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W36","402","3376","","","452","1530","","15.77%","","","","","","","","",""
"403","453","W36","4648","1672","4676","1678","FE4038B","565160","","met knoflook-sperziebonen en broccoli ","Kipfilet in champignonsaus ","Chicken in mushroom sauce","CON-40-143724-4","CON-00-147894-2","","","W36","403","4648","","","453","1672","","17.24%","","","","","","","","",""
"404","454","W36","5124","1982","5155","1988","FE0472B","565145","HF RW Butter Chicken","met bloemkoolrijst, koriander en limoen","Indiase stijl butter chicken","Indian style butter chicken","CON-40-143711-4","CON-00-147844-2","","","W36","404","5124","","","454","1982","","20.43%","","","","","","","","",""
"405","455","W36","3722","1884","3744","1890","FE0426B","565035","HF Puree van aardappel en prei met gegrilde kip 416g","met geroosterde maïs en courgette in een boter van kruiden en Parmezaanse kaas","Gegrilde kipfilet en aardappel-preipuree","Grilled chicken fillet and potato leek mash","CON-40-143659-4","CON-00-147840-2","€0.05","","W36","405","3722","","","455","1884","","19.42%","","","","","","","","",""
"406","456","W36","2958","1151","2976","1157","FE4053A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W36","406","2958","","","456","1151","","11.86%","","","","","","","","",""
"407","457","W36","2400","1003","2414","1009","FE4022B","565146","HF RW Varkenshaas zwpeper sali","met groene kool en romige broccoli","Varkenshaas met zwarte peper & salie","Pork tenderloin with black pepper and sage","CON-40-143746-4","CON-00-147883-2","","","W36","407","2400","","","457","1003","","10.34%","","","","","","","","",""
"408","458","W36","2955","1066","2973","1072","FE0036E","565042","HF Zalm+cheesy bloemk rijst","met pittige broccoli","Zalm op cheesy bloemkoolrijst","Salmon on cheesy cauliflower rice","CON-40-143755-4","CON-00-147814-2","","","W36","408","2955","","","458","1066","","10.99%","","","","","","","","",""
"409","459","W36","950","362","962","368","FE0121B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W36","409","950","","","459","362","","3.73%","","","","","","","","",""
"410","460","W36","649","238","661","244","FE0425C","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W36","410","649","","","460","238","","2.45%","","","","","","","","",""
"411","461","W36","640","185","652","191","FE4063A","565136","","met paprika en smokey bloemkoolroosjes","Pulled beef met cheddar","Cheddar pulled beef","CON-40-143712-4","CON-00-147906-2","","","W36","411","640","","","461","185","","1.91%","","","","","","","","",""
"412","462","W36","710","260","722","266","FE4044C","565104","HF Zalm op tomatenrisotto","met sperziebonen, pesto en ricotta ","Zalm op tomatenrisotto ","Salmon on tomato risotto","CON-40-143756-4","CON-00-147898-2","","","W36","412","710","","","462","260","","2.68%","","","","","","","","",""
"413","463","W36","1580","679","1592","685","FE0970B","565164","","met geroosterde champignons, sperziebonen en parmezaan-bieslookboter","Kipfilet in Emmentalerfondue & gekaramelliseerde ui","Caramelized Onion & Emmental Fondue Chicken","CON-40-148197-4","CON-00-148196-2","","","W36","413","1580","","","463","679","","7.00%","","","","","","","","",""
"414","464","W36","1354","641","1366","647","FE1512B","565175","","met aardappelpuree, zilveruitjes en geroosterde sperziebonen","Kipfilet in honing-mosterd","Chicken and honey mustard sauce","CON-40-149873-4","CON-00-149875-2","","","W36","414","1354","","","464","641","","6.61%","","","","","","","","",""
"415","465","W36","1118","423","1130","429","FE0746A","565091","HF Beef burrito bowl","met bloemkoolrijst, courgette en koriander-crème","Pittig rundergehakt met jalapeno's","Spicy ground beef with jalapenos","CON-40-143706-4","CON-00-147857-2","","","W36","415","1118","","","465","423","","4.36%","","","","","","","","",""
"401","451","W37","5186","2618","5217","2624","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","#REF!","","W37","401","5186","","","451","2618","18713","26.99%","","","","","","","","",""
"402","452","W37","3449","1742","3470","1748","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","402","3449","","","452","1742","","17.96%","","","","","","","","",""
"403","453","W37","3672","1562","3694","1568","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","403","3672","","","453","1562","","16.10%","","","","","","","","",""
"404","454","W37","5546","2561","5579","2567","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","404","5546","","","454","2561","","26.40%","","","","","","","","",""
"405","455","W37","3948","2232","3972","2238","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","405","3948","","","455","2232","","23.01%","","","","","","","","",""
"406","456","W37","3252","1518","3272","1524","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","406","3252","","","456","1518","","15.65%","","","","","","","","",""
"407","457","W37","2600","1272","2616","1278","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","407","2600","","","457","1272","","13.11%","","","","","","","","",""
"408","458","W37","3126","1357","3145","1363","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","408","3126","","","458","1357","","13.99%","","","","","","","","",""
"409","459","W37","596","226","608","232","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","409","596","","","459","226","","2.33%","","","","","","","","",""
"410","460","W37","1144","366","1156","372","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","410","1144","","","460","366","","3.77%","","","","","","","","",""
"411","461","W37","757","323","769","329","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","411","757","","","461","323","","3.33%","","","","","","","","",""
"412","462","W37","486","208","498","214","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","412","486","","","462","208","","2.14%","","","","","","","","",""
"413","463","W37","1698","1079","1710","1085","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","413","1698","","","463","1079","","11.12%","","","","","","","","",""
"414","464","W37","1881","972","1893","978","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","414","1881","","","464","972","","10.02%","","","","","","","","",""
"415","465","W37","1867","677","1879","683","","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W37","415","1867","","","465","677","","6.98%","","","","","","","","",""
"401","451","W38","5234","2608","5265","2614","FE0426B","565035","HF Puree van aardappel en prei met gegrilde kip 416g","met geroosterde maïs en courgette in een boter van kruiden en Parmezaanse kaas","Gegrilde kipfilet en aardappel-preipuree","Grilled chicken fillet and potato leek mash","CON-40-143659-4","CON-00-147840-2","€0.05","","W38","","5234","","","451","2608","18506","26.88%","","","","","","","","",""
"402","452","W38","4047","1794","4071","1800","FE0780D","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W38","","4047","","","452","1794","","18.49%","","","","","","","","",""
"403","453","W38","4314","1929","4340","1935","FE4053A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W38","","4314","","","453","1929","","19.88%","","","","","","","","",""
"404","454","W38","4841","2294","4870","2300","FE0129G","565193","HF RW Peruaanse stijl kipfilet","met bloemkoolrijst, broccoli, knoflook-chiliboter en saus met jalapeñopepers en peterselie","Peruaanse stijl kipfilet","Peruvian style chicken breast","CON-40-143705-4","CON-00-147819-2","","","W38","","4841","","","454","2294","","23.65%","","","","","","","","",""
"405","455","W38","3084","1638","3103","1644","FE4015A","565072","HF Gegrilde kipfilet en ratatouille 429g","met mozzarella, aardappelpartjes en knoflooksaus","Gegrilde kipfilet en ratatouille","Grilled chicken and ratatouille","CON-40-143658-4","CON-00-147878-2","","","W38","","3084","","","455","1638","","16.88%","","","","","","","","",""
"406","456","W38","2824","1286","2841","1292","FE0207I","565148","HF RW Kipfilet in rom spinazie","met artisjok, courgette en paprika in tomatenboter","Kipfilet in romige spinazie","Chicken in creamy spinach","CON-40-143689-4","CON-00-147825-2","","","W38","","2824","","","456","1286","","13.26%","","","","","","","","",""
"407","457","W38","2583","1200","2598","1206","FE4022B","565146","HF RW Varkenshaas zwpeper sali","met groene kool en romige broccoli","Varkenshaas met zwarte peper & salie","Pork tenderloin with black pepper and sage","CON-40-143746-4","CON-00-147883-2","","","W38","","2583","","","457","1200","","12.37%","","","","","","","","",""
"408","458","W38","3918","1818","3942","1824","FE0036E","565042","HF Zalm+cheesy bloemk rijst","met pittige broccoli","Zalm op cheesy bloemkoolrijst","Salmon on cheesy cauliflower rice","CON-40-143755-4","CON-00-147814-2","","","W38","","3918","","","458","1818","","18.74%","","","","","","","","",""
"409","459","W38","1690","522","1702","528","FE0425C","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W38","","1690","","","459","522","","5.38%","","","","","","","","",""
"410","460","W38","837","337","849","343","FE0090C","565141","","met romige mascapone-polenta","Ratatouille van courgette en paprika","Ratatouille of zucchini and pepper","CON-40-143718-4","CON-00-147817-2","","","W38","","837","","","460","337","","3.47%","","","","","","","","",""
"411","461","W38","877","355","889","361","FE4063A","565136","","met paprika en smokey bloemkoolroosjes","Pulled beef met cheddar","Cheddar pulled beef","CON-40-143712-4","CON-00-147906-2","","","W38","","877","","","461","355","","3.66%","","","","","","","","",""
"412","462","W38","910","331","922","337","FE4044C","565104","HF Zalm op tomatenrisotto","met sperziebonen, pesto en ricotta ","Zalm op tomatenrisotto ","Salmon on tomato risotto","CON-40-143756-4","CON-00-147898-2","","","W38","","910","","","462","331","","3.41%","","","","","","","","",""
"413","463","W38","1695","904","1707","910","FE0970B","565164","","met geroosterde champignons, sperziebonen en parmezaan-bieslookboter","Kipfilet in Emmentalerfondue & gekaramelliseerde ui","Caramelized Onion & Emmental Fondue Chicken","CON-40-148197-4","CON-00-148196-2","","","W38","","1695","","","463","904","","9.32%","","","","","","","","",""
"414","464","W38","1447","824","1459","830","FE4014B","565122","","met courgette, doperwten en peterselie","Romige basilicum-risotto met kipfilet","Creamy basil risotto with chicken","CON-40-143720-4","CON-00-147877-2","","","W38","","1447","","","464","824","","8.49%","","","","","","","","",""
"415","465","W38","2002","666","2014","672","FE1346B","565184","HF Pulled beef & knoflook room","met broccoli en aardappelpartjes met paprika","Romige parmezaan-knoflook pulled beef","Parmesan & Garlic Cream Pulled Beef","CON-40-150387-4","CON-00-150389-2","","","W38","","2002","","","465","666","","6.87%","","","","","","","","",""
"401","451","W39","5397","2626","5429","2632","FE4015A","565072","HF Gegrilde kipfilet en ratatouille 429g","met mozzarella, aardappelpartjes en knoflooksaus","Gegrilde kipfilet en ratatouille","Grilled chicken and ratatouille","CON-40-143658-4","CON-00-147878-2","","","W39","","5397","","","451","2626","18994","27.07%","","","","","","","","",""
"402","452","W39","3914","1810","3937","1816","FE0426B","565035","HF Puree van aardappel en prei met gegrilde kip 416g","met geroosterde maïs en courgette in een boter van kruiden en Parmezaanse kaas","Gegrilde kipfilet en aardappel-preipuree","Grilled chicken fillet and potato leek mash","CON-40-143659-4","CON-00-147840-2","€0.05","","W39","","3914","","","452","1810","","18.66%","","","","","","","","",""
"403","453","W39","4892","2044","4921","2050","FE0849A","565060","HF Courgette-spaghetti bolognese 352g","met rundergehakt, champignons en mozzarella","Courgette-spaghetti bolognese","Courgette-spaghetti bolognese","CON-40-143654-4","CON-00-147860-2","","","W39","","4892","","","453","2044","","21.07%","","","","","","","","",""
"404","454","W39","5756","2480","5791","2486","FE0401E","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W39","","5756","","","454","2480","","25.56%","","","","","","","","",""
"405","455","W39","4169","1847","4194","1853","FE0224C","565047","HF Kip Florentine 404g","met romige polenta, knoflookspinazie en bloemkool","Kipfilet à la Florentine ","Chicken à la Florentine","CON-40-143681-4","CON-00-147827-2","€0.05","","W39","","4169","","","455","1847","","19.04%","","","","","","","","",""
"406","456","W39","3560","1486","3581","1492","FE0472B","565145","HF RW Butter Chicken","met bloemkoolrijst, koriander en limoen","Indiase stijl butter chicken","Indian style butter chicken","CON-40-143711-4","CON-00-147844-2","","","W39","","3560","","","456","1486","","15.32%","","","","","","","","",""
"407","457","W39","2611","1278","2627","1284","FE4060A","565134","","met parmezaan-basilicum bloemkool","Varkenshaas met artisjok & spinazie","Artichoke & Spinach Pork tenderloin","CON-40-143742-4","CON-00-147907-2","","","W39","","2611","","","457","1278","","13.17%","","","","","","","","",""
"408","458","W39","3407","1564","3427","1570","FE0035E","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W39","","3407","","","458","1564","","16.12%","","","","","","","","",""
"409","459","W39","1112","355","1124","361","FE0121B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W39","","1112","","","459","355","","3.66%","","","","","","","","",""
"410","460","W39","738","280","750","286","FE0031B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W39","","738","","","460","280","","2.89%","","","","","","","","",""
"411","461","W39","703","333","715","339","FE1345A","565158","","met pompoen en sperziebonen","Pulled beef & pasta in kaassaus","Pulled beef & pasta in cheese sauce","CON-40-148337-4","CON-00-148371-2","","","W39","","703","","","461","333","","3.43%","","","","","","","","",""
"412","462","W39","914","284","926","290","FE4039C","565102","HF Zalm romige gochugaru sa","met sesam-courgetti","Zalm in romige gochugaru saus","Salmon in creamy gochugaru sauce","CON-40-143752-4","CON-00-147893-2","","","W39","","914","","","462","284","","2.93%","","","","","","","","",""
"413","463","W39","2236","1115","2248","1121","FE0198C","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","W39","","2236","","","463","1115","","11.49%","","","","","","","","",""
"414","464","W39","1757","875","1769","881","FE0833F","565169","HF Kip tabouleh met tzatziki","met geroosterde groentemix en knoflook-dille-yoghurt","Tabouleh rijst & gegrilde kipfilet","Tabbouleh Rice & Grilled Chicken","CON-40-150542-4","CON-00-150541-2","","","W39","","1757","","","464","875","","9.02%","","","","","","","","",""
"415","465","W39","1441","617","1453","623","FE0746A","565091","HF Beef burrito bowl","met bloemkoolrijst, courgette en koriander-crème","Pittig rundergehakt met jalapeno's","Spicy ground beef with jalapenos","CON-40-143706-4","CON-00-147857-2","","","W39","","1441","","","465","617","","6.36%","","","","","","","","",""
"401","451","W40","5462","2788","5495","2794","FE4014B","565122","","met courgette, doperwten en peterselie","Romige basilicum-risotto met kipfilet","Creamy basil risotto with chicken","CON-40-143720-4","CON-00-147877-2","","","","","","","","","","","","","","","","","","","",""
"402","452","W40","3752","1938","3775","1944","FE4011B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","","","","","","","","","","","","","","","","","",""
"403","453","W40","3844","1603","3867","1609","FE0713A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","","","","","","","","","","","","","","","","","",""
"404","454","W40","5467","2448","5500","2454","FE4053A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","","","","","","","","","","","","","","","","","",""
"405","455","W40","4393","2115","4419","2121","FE4001A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","","","","","","","","","","","","","","","","","",""
"406","456","W40","3734","1533","3756","1539","FE0207I","565148","HF RW Kipfilet in rom spinazie","met artisjok, courgette en paprika in tomatenboter","Kipfilet in romige spinazie","Chicken in creamy spinach","CON-40-143689-4","CON-00-147825-2","","","","","","","","","","","","","","","","","","","",""
"407","457","W40","2796","1090","2813","1096","FE4010B","565138","","met broccoli in geroosterde paprikasaus en bloemkoolpuree ","Gegrilde varkenshaas en tomatenboter","Grilled pork tenderloin and tomato butter","CON-40-143698-4","CON-00-147874-2","","","","","","","","","","","","","","","","","","","",""
"408","458","W40","3122","1234","3141","1240","FE0036E","565042","HF Zalm+cheesy bloemk rijst","met pittige broccoli","Zalm op cheesy bloemkoolrijst","Salmon on cheesy cauliflower rice","CON-40-143755-4","CON-00-147814-2","","","","","","","","","","","","","","","","","","","",""
"409","459","W40","966","410","978","416","FE0090C","565141","","met romige mascapone-polenta","Ratatouille van courgette en paprika","Ratatouille of zucchini and pepper","CON-40-143718-4","CON-00-147817-2","","","","","","","","","","","","","","","","","","","",""
"410","460","W40","951","292","963","298","FE0425C","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","","","","","","","","","","","","","","","","","",""
"411","461","W40","668","244","680","250","FE0413F","565089","HF Franse stijl rundvlees","met bloemkoolpuree, broccoli en Emmentaler","Gestoofd rundvlees in kruidige jus","Braised beef in herby jus","CON-40-143665-4","CON-00-147839-2","","","","","","","","","","","","","","","","","","","",""
"412","462","W40","590","192","602","198","FE4044C","565104","HF Zalm op tomatenrisotto","met sperziebonen, pesto en ricotta ","Zalm op tomatenrisotto ","Salmon on tomato risotto","CON-40-143756-4","CON-00-147898-2","","","","","","","","","","","","","","","","","","","",""
"413","463","W40","2247","1122","2259","1128","FE0401E","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","","","","","","","","","","","","","","","","","","",""
"414","464","W40","2226","1009","2238","1015","FE0224C","565047","HF Kip Florentine 404g","met romige polenta, knoflookspinazie en bloemkool","Kipfilet à la Florentine ","Chicken à la Florentine","CON-40-143681-4","CON-00-147827-2","€0.05","","","","","","","","","","","","","","","","","","",""
"415","465","W40","926","231","938","237","FE1506A","565176","HF Fajita style pulled beef","met pintobonen, geroosterde paprika en wortels","Fajita-stijl rundvlees & queso","Fajita-Style Shredded Beef & Queso","CON-40-150603-4","CON-00-150602-2","","","","","","","","","","","","","","","","","","","",""
"416","466","W40","2366","871","2378","877","FE0024E","565150","HF RW Kipfilet in tom-roomsaus","met zongedroogde tomaatjes en courgette-spaghetti","Kipfilet in tomaten-roomsaus","Chicken in tomato cream sauce","CON-40-143690-4","CON-00-147812-2","","","","","","","","","","","","","","","","","","","",""
"417","467","W40","1914","598","1926","604","FE0169H","565143","Varkenshaas in romige knoflook-mosterdsaus","met broccoli, en puree van knolselderij en bloemkool","Varkenshaas in romige knoflook-mosterdsaus","Pork tenderloin in creamy garlic-mustard sauce","CON-40-143739-4","CON-00-147824-2","","","","","","","","","","","","","","","","","","","",""
"418","468","W40","1036","419","1048","425","FE0430E","565140","","met aardappelpuree, sperziebonen en gekaramelliseerde uien","Varkenshaas in rode paprikasaus","Pork tenderloin in red pepper sauce","CON-40-143738-4","CON-00-147848-2","","","","","","","","","","","","","","","","","","","",""
"401","451","W41","5884","2759","5919","2765","FE0426B","565035","HF Puree van aardappel en prei met gegrilde kip 416g","met geroosterde maïs en courgette in een boter van kruiden en Parmezaanse kaas","Gegrilde kipfilet en aardappel-preipuree","Grilled chicken fillet and potato leek mash","CON-40-143659-4","CON-00-147840-2","€4.51","","35","6","","","","","","","","","","","","","","","",""
"402","452","W41","3566","1937","3587","1943","FE0628B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€4.03","","21","6","","","","","","","","","","","","","","","",""
"403","453","W41","4077","1875","4101","1881","FE0849A","565060","HF Courgette-spaghetti bolognese 352g","met rundergehakt, champignons en mozzarella","Courgette-spaghetti bolognese","Courgette-spaghetti bolognese","CON-40-143654-4","CON-00-147860-2","€5.12","","24","6","","","","","","","","","","","","","","","",""
"404","454","W41","6178","2803","6215","2809","FE0970B","565164","","met geroosterde champignons, sperziebonen en parmezaan-bieslookboter","Kipfilet in Emmentalerfondue & gekaramelliseerde ui","Caramelized Onion & Emmental Fondue Chicken","CON-40-148197-4","CON-00-148196-2","€5.12","","37","6","","","","","","","","","","","","","","","",""
"405","455","W41","4264","2211","4290","2217","FE4015A","565072","HF Gegrilde kipfilet en ratatouille 429g","met mozzarella, aardappelpartjes en knoflooksaus","Gegrilde kipfilet en ratatouille","Grilled chicken and ratatouille","CON-40-143658-4","CON-00-147878-2","€4.89","","26","6","","","","","","","","","","","","","","","",""
"406","456","W41","3352","1645","3372","1651","FE0794D","565156","HF Loaded Bacon Chicken","met spinazie, sperziebonen en ranchdressing ","Loaded pulled chicken & spek","Loaded Bacon Shredded Chicken","CON-40-147981-4","CON-00-150821-2","€4.59","","20","6","","","","","","","","","","","","","","","",""
"407","457","W41","2522","1181","2537","1187","FE4022B","565146","HF RW Varkenshaas zwpeper sali","met groene kool en romige broccoli","Varkenshaas met zwarte peper & salie","Pork tenderloin with black pepper and sage","CON-40-143746-4","CON-00-147883-2","€4.69","","15","6","","","","","","","","","","","","","","","",""
"408","458","W41","3174","1599","3193","1605","FE4039C","565102","HF Zalm romige gochugaru sa","met sesam-courgetti","Zalm in romige gochugaru saus","Salmon in creamy gochugaru sauce","CON-40-143752-4","CON-00-147893-2","€6.42","","19","6","","","","","","","","","","","","","","","",""
"409","459","W41","1241","428","1253","434","FE0031B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€3.68","","12","6","","","","","","","","","","","","","","","",""
"410","460","W41","864","358","876","364","FE0121B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€3.81","","12","6","","","","","","","","","","","","","","","",""
"411","461","W41","933","387","945","393","FE4063A","565136","","met paprika en smokey bloemkoolroosjes","Pulled beef met cheddar","Cheddar pulled beef","CON-40-143712-4","CON-00-147906-2","€3.09","","12","6","","","","","","","","","","","","","","","",""
"412","462","W41","643","297","655","303","FE0035E","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€3.49","","12","6","","","","","","","","","","","","","","","",""
"413","463","W41","2625","1200","2637","1206","FE0472B","565145","HF RW Butter Chicken","met bloemkoolrijst, koriander en limoen","Indiase stijl butter chicken","Indian style butter chicken","CON-40-143711-4","CON-00-147844-2","€4.15","","12","6","","","","","","","","","","","","","","","",""
"414","464","W41","1382","613","1394","619","FE1451A","565178","HF Kruidige pinda curry","met basmatirijst, broccoli, paprika en pompoen","West-Afrikaanse stijl kip-pindacurry","West African Style Chicken Peanut Curry","CON-40-150747-4","CON-00-150749-2","€4.97","","12","6","","","","","","","","","","","","","","","",""
"415","465","W41","992","380","1004","386","FE0780D","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€5.35","","12","6","","","","","","","","","","","","","","","",""
"416","466","W41","1461","407","1473","413","FE4055A","565133","","met bloemkoolpuree, sperziebonen en amandel","Knoflook-citroen kipfilet","Lemon-garlic chicken","CON-40-143694-4","CON-00-147905-2","€4.49","","12","6","","","","","","","","","","","","","","","",""
"417","467","W41","1138","551","1150","557","FE4006A","565063","HF Varkenshaas met tomatensaus 384g","met bloemkoolpuree en broccoli","Varkenshaas in zongedroogde tomatensaus","Pork tenderloin in sundried tomato sauce","CON-40-143740-4","CON-00-147870-2","€5.09","","12","6","","","","","","","","","","","","","","","",""
"418","468","W41","1357","388","1369","394","FE4048A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€4.52","","12","6","","","","","","","","","","","","","","","",""
"401","451","W42","5691","2648","5725","2654","FE4001A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€3.92","","34","6","","","","","","","","","","","","","","","",""
"402","452","W42","3323","1579","3343","1585","FE0224C","565047","HF Kip Florentine 404g","met romige polenta, knoflookspinazie en bloemkool","Kipfilet à la Florentine ","Chicken à la Florentine","CON-40-143681-4","CON-00-147827-2","€5.09","","20","6","","","","","","","","","","","","","","","",""
"403","453","W42","4694","1978","4722","1984","FE0257C","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€4.80","","28","6","","","","","","","","","","","","","","","",""
"404","454","W42","5741","2557","5775","2563","FE4053A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€4.48","","34","6","","","","","","","","","","","","","","","",""
"405","455","W42","3911","2081","3934","2087","FE4011B","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€4.58","","23","6","","","","","","","","","","","","","","","",""
"406","456","W42","3079","1404","3097","1410","FE0024E","565150","HF RW Kipfilet in tom-roomsaus","met zongedroogde tomaatjes en courgette-spaghetti","Kipfilet in tomaten-roomsaus","Chicken in tomato cream sauce","CON-40-143690-4","CON-00-147812-2","€4.92","","18","6","","","","","","","","","","","","","","","",""
"407","457","W42","2349","1076","2363","1082","FE0565D","565147","HF RW Varkenshaas gekaram. ui","met bacon, bloemkoolpuree en sperziebonen in champignoncrème","Varkenshaas met gekaramelliseerde ui","Pork tenderloin with caramelized onion","CON-40-143745-4","CON-00-147849-2","€4.60","","14","6","","","","","","","","","","","","","","","",""
"408","458","W42","3623","1534","3645","1540","FE0036E","565042","HF Zalm+cheesy bloemk rijst","met pittige broccoli","Zalm op cheesy bloemkoolrijst","Salmon on cheesy cauliflower rice","CON-40-143755-4","CON-00-147814-2","€7.14","","22","6","","","","","","","","","","","","","","","",""
"409","459","W42","723","259","735","265","FE0090C","565141","","met romige mascapone-polenta","Ratatouille van courgette en paprika","Ratatouille of zucchini and pepper","CON-40-143718-4","CON-00-147817-2","€3.89","","12","6","","","","","","","","","","","","","","","",""
"410","460","W42","876","345","888","351","FE0425C","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","#N/A","€3.94","","12","6","","","","","","","","","","","","","","","",""
"411","461","W42","831","329","843","335","FE1345A","565158","","met pompoen en sperziebonen","Pulled beef & pasta in kaassaus","Pulled beef & pasta in cheese sauce","CON-40-148337-4","CON-00-148371-2","€3.75","","12","6","","","","","","","","","","","","","","","",""
"412","462","W42","670","207","682","213","FE4009D","565064","HF Zalm in mosterd dillesaus","met aardappel-spinaziepuree, wortel en sperziebonen","Zalm in mosterd-dillesaus","Salmon in mustard-dill sauce","CON-40-143765-4","CON-00-147871-2","€3.91","","12","6","","","","","","","","","","","","","","","",""
"413","463","W42","2028","880","2040","886","FE1367B","565188","HF Thaise rijst bow","met een groentemix, sesam, paprika-knoflook-basmatirijst en pindasaus","Kip met pindasaus in Thaise stijl","Thai-Style Grilled Chicken Bowl","CON-40-150844-4","CON-00-150846-2","€4.83","","12","6","","","","","","","","","","","","","","","",""
"414","464","W42","2070","751","2082","757","FE4014B","565122","","met courgette, doperwten en peterselie","Romige basilicum-risotto met kipfilet","Creamy basil risotto with chicken","CON-40-143720-4","CON-00-147877-2","€4.47","","12","6","","","","","","","","","","","","","","","",""
